Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
84,Marcos Filho,Goalkeeper,"Apr 14, 1994 ",29,['Brazil'],Brazil,Rio de Janeiro,"1,93",-
,Regis,Goalkeeper,"Apr 19, 1994 ",29,['Brazil'],Brazil,Campo Bom,"1,85",-
,Allan,Goalkeeper,"Jul 11, 1994 ",29,['Brazil'],Brazil,,"1,86",-
,Paulo Pita,Goalkeeper,"Jun 3, 1994 ",29,['Brazil'],Brazil,"Santos, São Paulo","1,91",-
,Fernandes,Goalkeeper,"Jun 13, 1994 ",29,['Brazil'],Brazil,,,-
,Kaique,Goalkeeper,"Feb 1, 1994 ",30,['Brazil'],Brazil,,,-
,Gabriel Miotti,Goalkeeper,"Feb 26, 1994 ",30,['Brazil'],Brazil,São Paulo (SP),"1,88",-
1,Guilherme Cioletti,Goalkeeper,"Mar 30, 1994 ",29,"['Brazil', 'Italy']",Brazil,Pompeu,"1,88",-
,Paulo Roberto,Goalkeeper,"Mar 22, 1994 ",29,['Brazil'],Brazil,Jauru (MT),"1,88",-
,Farley,Goalkeeper,"Jul 21, 1994 ",29,['Brazil'],Brazil,Estrela do Indaiá (MG),"1,88",-
,Airon,Goalkeeper,"Aug 17, 1994 ",29,['Brazil'],Brazil,Sorocaba,"1,90",-
,Andrey,Goalkeeper,"Jan 11, 1994 ",30,['Brazil'],Brazil,,"1,85",-
,Wallace,Goalkeeper,"Nov 10, 1994 ",29,['Brazil'],Brazil,,,-
,Henrique,Goalkeeper,"May 2, 1994 ",29,['Brazil'],Brazil,São Paulo,"1,92",-
,Guido,Goalkeeper,"Feb 18, 1994 ",30,['Brazil'],Brazil,Salvador,"1,87",-
,Humberto,Goalkeeper,"Feb 22, 1994 ",30,['Brazil'],Brazil,Ribeirão Preto,"1,83",-
,João Kuspiosz,Goalkeeper,"Oct 10, 1994 ",29,['Brazil'],Brazil,Irati (PR),"1,92",-
,Paulo Henrique,Goalkeeper,"May 12, 1994 ",29,['Brazil'],Brazil,Goiânia,"1,85",-
,Anderson,Goalkeeper,"Apr 1, 1994 ",29,['Brazil'],Brazil,Alpestre,"1,93",-
,Jacsson,Goalkeeper,"Mar 12, 1994 ",30,['Brazil'],Brazil,Getúlio Vargas,"1,89",-
,Uilson,Goalkeeper,"Apr 28, 1994 ",29,['Brazil'],Brazil,Nanuque,"1,86",-
,Jeferson Romário,Goalkeeper,"Oct 16, 1994 ",29,['Brazil'],Brazil,Porteirinha,"1,88",-
,Lucas Macanhan,Goalkeeper,"Jun 25, 1994 ",29,['Brazil'],Brazil,Curitiba,"1,86",-
,Alan,Goalkeeper,"Jun 22, 1994 ",29,['Brazil'],Brazil,Medianeira,"2,01",-
,Marlon,Goalkeeper,"Aug 12, 1994 ",29,['Brazil'],Brazil,,"1,90",-
,Para,Goalkeeper,"Apr 28, 1994 ",29,['Brazil'],Brazil,,,-
,Vitor,Goalkeeper,"Dec 13, 1994 ",29,['Brazil'],Brazil,Curitiba,"1,87",-
,Matheus Kayser,Goalkeeper,"Dec 29, 1994 ",29,['Brazil'],Brazil,Nova Santa Rosa,"1,94",-
,Gustavo Alves,Goalkeeper,"Apr 11, 1994 ",29,['Brazil'],Brazil,Fortaleza,"1,86",-
34,João Paulo,Goalkeeper,"Jun 29, 1995 ",28,['Brazil'],Brazil,Dourados,"1,88",€7.00m
13,Jean,Goalkeeper,"Oct 26, 1995 ",28,['Brazil'],Brazil,Salvador,"1,88",€1.80m
22,Caíque França,Goalkeeper,"Jun 3, 1995 ",28,['Brazil'],Brazil,São Paulo,"1,86",€450k
31,César Augusto,Goalkeeper,"Feb 16, 1995 ",29,['Brazil'],Brazil,Uberaba,"1,92",€350k
,Michael,Goalkeeper,"Apr 8, 1995 ",28,['Brazil'],Brazil,Serranópolis do Iguaçu,"1,94",€200k
,Alisson,Goalkeeper,"Jun 8, 1995 ",28,['Brazil'],Brazil,Santiago,"1,88",€100k
,André Regly,Goalkeeper,"Mar 3, 1995 ",29,['Brazil'],Brazil,Rio de Janeiro,"1,84",€50k
,Luan,Goalkeeper,"Mar 20, 1995 ",28,['Brazil'],Brazil,Rio Grande do Sul,,-
,Johnathan,Goalkeeper,"Mar 7, 1995 ",29,['Brazil'],Brazil,,"1,86",-
12,Wagner Menegalli,Goalkeeper,"Nov 28, 1995 ",28,['Brazil'],Brazil,Piracicaba,"1,85",-
,Iago Hass,Goalkeeper,"Dec 6, 1995 ",28,['Brazil'],Brazil,Jundiaí,"1,85",-
,Andrei,Goalkeeper,"Apr 29, 1995 ",28,['Brazil'],Brazil,Campo Bom,"1,92",-
,Gabriel Batista,Goalkeeper,"Jan 23, 1995 ",29,['Brazil'],Brazil,São Paulo,"1,87",-
1,Léo Jardim,Goalkeeper,"Mar 20, 1995 ",28,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,"1,88",€3.50m
40,Kewin,Goalkeeper,"Jan 25, 1995 ",29,['Brazil'],Brazil,,"1,89",€1.00m
,Georgemy,Goalkeeper,"Aug 15, 1995 ",28,"['Brazil', 'Italy']",Brazil,Americana,"1,97",€400k
19,Daniel Tenenbaum,Goalkeeper,"Apr 19, 1995 ",28,"['Brazil', 'Israel']",Brazil,Rio de Janeiro,"1,91",€250k
12,Matheus Albino,Goalkeeper,"Feb 4, 1995 ",29,['Brazil'],Brazil,Rio de Janeiro,"1,87",€150k
,Saulo,Goalkeeper,"Apr 20, 1995 ",28,['Brazil'],Brazil,Belo Horizonte,"1,90",€100k
1,Gabriel,Goalkeeper,"Apr 19, 1995 ",28,['Brazil'],Brazil,São Luís,"1,99",-
,Glauber,Goalkeeper,"Aug 29, 1995 ",28,['Brazil'],Brazil,Uruguaiana,"1,90",-
,Jonathan Aguiar,Goalkeeper,"May 6, 1995 ",28,['Brazil'],Brazil,Florianópolis,,-
12,Bruno,Goalkeeper,"Jan 7, 1995 ",29,['Brazil'],Brazil,Belford Roxo,"1,91",-
,Deco Júnior,Goalkeeper,"Jun 1, 1995 ",28,['Brazil'],Brazil,,,-
,Neto Bonini,Goalkeeper,"May 14, 1995 ",28,['Brazil'],Brazil,,,-
,Matheus Poletine,Goalkeeper,"Sep 11, 1995 ",28,['Brazil'],Brazil,São Paulo,"1,89",-
,Redson,Goalkeeper,"Jun 15, 1995 ",28,['Brazil'],Brazil,,"1,87",-
,Lupita,Goalkeeper,"Oct 2, 1995 ",28,['Brazil'],Brazil,,"1,93",-
,Filipe,Goalkeeper,"Dec 11, 1995 ",28,['Brazil'],Brazil,Rio Tinto,"1,98",-
,Jerffeson,Goalkeeper,"Oct 20, 1995 ",28,['Brazil'],Brazil,,,-
,Erivelton,Goalkeeper,"Sep 29, 1995 ",28,['Brazil'],Brazil,,,-
,Wallef,Goalkeeper,"Jun 8, 1995 ",28,['Brazil'],Brazil,São José do Calçado,"1,83",-
,Zé Carlos,Goalkeeper,"Feb 11, 1995 ",29,['Brazil'],Brazil,,"1,89",-
,Rhuan,Goalkeeper,"Jul 14, 1995 ",28,['Brazil'],Brazil,Umuarama,,-
,Alencar,Goalkeeper,"Dec 6, 1995 ",28,['Brazil'],Brazil,,"1,99",-
,Gabriel,Goalkeeper,"Mar 23, 1995 ",28,['Brazil'],Brazil,Osório,"1,85",-
,Júnior Eustáquio,Goalkeeper,"May 12, 1995 ",28,['Brazil'],Brazil,,,-
,Douglas Baldini,Goalkeeper,"Jan 9, 1995 ",29,['Brazil'],Brazil,Sorocaba,"1,94",-
,Lucão,Goalkeeper,"Nov 21, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,88",-
,Wallace,Goalkeeper,"Nov 11, 1995 ",28,['Brazil'],Brazil,,"1,84",-
,Matheus Melo,Goalkeeper,"Jun 7, 1995 ",28,['Brazil'],Brazil,Belém,"1,89",-
,Janilson,Goalkeeper,"Sep 29, 1995 ",28,['Brazil'],Brazil,Feira de Santana,,-
12,Marcelo,Goalkeeper,"Sep 7, 1995 ",28,['Brazil'],Brazil,,"1,86",-
,Serjão,Goalkeeper,"Mar 3, 1995 ",29,['Brazil'],Brazil,,"2,00",-
,Thiago Coelho,Goalkeeper,"May 26, 1995 ",28,['Brazil'],Brazil,Cascavel,"1,87",-
,Caio Bolonhin,Goalkeeper,"Nov 6, 1995 ",28,['Brazil'],Brazil,Dracena,"1,97",-
,Matheus Santillo,Goalkeeper,"Oct 12, 1995 ",28,"['Brazil', 'Italy']",Brazil,São Paulo,"1,86",-
,Luan,Goalkeeper,"May 25, 1995 ",28,['Brazil'],Brazil,,"1,88",-
,Pedro Campanelli,Goalkeeper,"May 28, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,83",-
,Diego Almeida,Goalkeeper,"Sep 28, 1995 ",28,['Brazil'],Brazil,Maceió,"1,95",-
,Rodrigo Josviaki,Goalkeeper,"Feb 16, 1995 ",29,['Brazil'],Brazil,,"1,95",-
,Elias,Goalkeeper,"Jul 12, 1995 ",28,['Brazil'],Brazil,Vacaria,"1,86",-
,Luan Pereira,Goalkeeper,"Jan 28, 1995 ",29,"['Brazil', 'Portugal']",Brazil,,"1,83",-
,Matheus Phillipe,Goalkeeper,"Feb 10, 1995 ",29,['Brazil'],Brazil,Três Marias,"1,89",-
,Rodolfo Castro,Goalkeeper,"Apr 12, 1995 ",28,['Brazil'],Brazil,Sete Lagoas,"1,88",-
,Ravel Pelegrini,Goalkeeper,"Aug 2, 1995 ",28,['Brazil'],Brazil,Curitiba,"1,91",-
,David,Goalkeeper,"Jun 16, 1995 ",28,['Brazil'],Brazil,,"1,91",-
,Leonardo Diniz,Goalkeeper,"Apr 14, 1995 ",28,['Brazil'],Brazil,,,-
,André Luiz,Goalkeeper,"Jun 17, 1995 ",28,['Brazil'],Brazil,,"1,89",-
,Reinaldo,Goalkeeper,"Jan 9, 1995 ",29,['Brazil'],Brazil,Rio Grande do Norte,"1,87",-
,William Bergamin,Goalkeeper,"Nov 30, 1995 ",28,['Brazil'],Brazil,Xavantina (SC),,-
,Roger,Goalkeeper,N/A ,28,[],Brazil,Cascavel,N/A,-
,Wallace,Goalkeeper,"Oct 1, 1995","Oct 1, 1995",['Brazil'],Brazil,Ribeirão Preto,,-
,Guilherme Neto,Goalkeeper,"Apr 25, 1995 ",28,['Brazil'],Brazil,Francisco Beltrão,"1,86",-
,Gustavo Lizzoni,Goalkeeper,"Jan 20, 1995 ",29,"['Brazil', 'Italy']",Brazil,Marechal Cândido Rondon,"1,88",-
,Gabriel Félix,Goalkeeper,"Apr 4, 1995 ",28,['Brazil'],Brazil,Barra dos Garças,"1,90",-
,Duda,Goalkeeper,"Mar 15, 1995 ",28,['Brazil'],Brazil,Florianópolis,,-
,Wellington Luís,Goalkeeper,"Jan 4, 1995 ",29,['Brazil'],Brazil,Porto Alegre,"1,85",-
,Glauco,Goalkeeper,"Feb 11, 1995 ",29,['Brazil'],Brazil,Belo Horizonte,"1,89",-
1,Mailson,Goalkeeper,"Aug 20, 1996 ",27,['Brazil'],Brazil,Girau do Ponciano,"1,97",€3.00m
22,Marcos Felipe,Goalkeeper,"Apr 13, 1996 ",27,['Brazil'],Brazil,Linhares,"1,88",€1.20m
12,John Victor,Goalkeeper,"Feb 13, 1996 ",28,"['Brazil', 'Portugal']",Brazil,Diadema,"1,97",€800k
37,Lucas França,Goalkeeper,"Jan 19, 1996 ",28,['Brazil'],Brazil,São Paulo,"1,94",€375k
12,Jori,Goalkeeper,"Mar 15, 1996 ",27,['Brazil'],Brazil,Periquito,"1,90",€300k
13,Lucas Anacker,Goalkeeper,"Sep 22, 1996 ",27,['Brazil'],Brazil,Santa Cruz do Sul,"1,87",€200k
,Matheus Brandão,Goalkeeper,"Jan 16, 1996 ",28,['Brazil'],Brazil,Quaraí,"1,91",€75k
,Matheus Silva,Goalkeeper,"Mar 20, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,90",-
,Gustavo Marques,Goalkeeper,"Mar 3, 1996 ",28,['Brazil'],Brazil,Santiago,"1,89",-
,Marcos Buisan,Goalkeeper,"Jun 23, 1996 ",27,"['French Guiana', 'Brazil']",Brazil,,"1,78",-
,Neto,Goalkeeper,"Jun 15, 1996 ",27,['Brazil'],Brazil,,,-
,Netinho,Goalkeeper,"Aug 16, 1996 ",27,['Brazil'],Brazil,,"1,88",-
,Adrian,Goalkeeper,"Jan 5, 1996 ",28,['Brazil'],Brazil,Quaraí,"1,86",-
13,Keiller,Goalkeeper,"Oct 29, 1996 ",27,"['Brazil', 'Italy']",Brazil,Eldorado do Sul,"1,93",€1.50m
,Ronaldo,Goalkeeper,"Aug 22, 1996 ",27,['Brazil'],Brazil,Salvador,"1,94",€900k
31,Carlos Coronel,Goalkeeper,"Dec 29, 1996 ",27,"['Paraguay', 'Brazil']",Brazil,Corumbá,"1,92",€800k
31,Rodrigo Moura,Goalkeeper,"Jan 25, 1996 ",28,['Brazil'],Brazil,Brasília,"1,98",€300k
1,Igor Bohn,Goalkeeper,"Feb 5, 1996 ",28,['Brazil'],Brazil,Panambi,"1,93",€200k
16,Thiago Silva,Goalkeeper,"Jun 12, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,88",€200k
,Christofer,Goalkeeper,"Apr 4, 1996 ",27,['Brazil'],Brazil,Pirapora do Bom Jesus,"1,93",€50k
,Pedrinho,Goalkeeper,"Sep 16, 1996 ",27,['Brazil'],Brazil,Natal,"1,85",-
,Bryankizito Uzoukwu,Goalkeeper,"Oct 4, 1996 ",27,"['Brazil', 'Nigeria']",Brazil,São Paulo,"1,90",-
,Olivera de Leonardo Junior,Goalkeeper,N/A ,27,['Brazil'],Brazil,,,-
,Yuri,Goalkeeper,"Jul 17, 1996 ",27,['Brazil'],Brazil,,"1,83",-
,Matheus Lorenzo,Goalkeeper,"Feb 2, 1996 ",28,['Brazil'],Brazil,,"1,90",-
,Yuri,Goalkeeper,"Jan 28, 1996 ",28,['Brazil'],Brazil,Cambé,"1,85",-
,Alan Alves,Goalkeeper,"Aug 5, 1996 ",27,['Brazil'],Brazil,Barueri,,-
,Luiz Henrique,Goalkeeper,"May 7, 1996 ",27,['Brazil'],Brazil,Porto Alegre,"1,89",-
,Denison,Goalkeeper,"May 18, 1996 ",27,['Brazil'],Brazil,Carmópolis,"1,86",-
,Lennon,Goalkeeper,"Mar 23, 1996 ",27,['Brazil'],Brazil,,"1,90",-
,Ramon Abreu,Goalkeeper,"Feb 9, 1996 ",28,['Brazil'],Brazil,Contagem,,-
,Matheus Kerstner,Goalkeeper,"May 7, 1996 ",27,['Brazil'],Brazil,Porto Alegre,"1,88",-
,Joanderson,Goalkeeper,"Jun 13, 1996 ",27,['Brazil'],Brazil,São Luís,"1,85",-
,Guilherme,Goalkeeper,"Apr 13, 1996 ",27,['Brazil'],Brazil,,"1,85",-
,Tião Farias,Goalkeeper,"Aug 5, 1996 ",27,['Brazil'],Brazil,Rio Branco,"1,88",-
,Eder,Goalkeeper,"Jul 6, 1996 ",27,['Brazil'],Brazil,Sidrolândia,"1,91",-
,João Paulo,Goalkeeper,"Jan 31, 1996 ",28,['Brazil'],Brazil,São Paulo,"1,87",-
,Júnior,Goalkeeper,"Apr 5, 1996 ",27,['Brazil'],Brazil,,"1,88",-
,Rafael,Goalkeeper,"May 1, 1996 ",27,['Brazil'],Brazil,Itajubá,"1,89",-
,Patrick Ritter,Goalkeeper,"Sep 25, 1996 ",27,['Brazil'],Brazil,Campos dos Goytacazes,"1,87",-
,Ciriaco,Goalkeeper,"Jan 16, 1996 ",28,['Brazil'],Brazil,Cubatão,"1,85",-
,Mão,Goalkeeper,"Dec 31, 1996 ",27,['Brazil'],Brazil,,,-
,Rodrigo Lucas,Goalkeeper,"Oct 25, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,92",-
21,Bruno Rocha,Goalkeeper,"Jan 21, 1996 ",28,['Brazil'],Brazil,Gastão Vidigal,"1,91",-
,Iago Salles,Goalkeeper,"Apr 16, 1996 ",27,['Brazil'],Brazil,,"1,93",-
,Geilson,Goalkeeper,"May 15, 1996 ",27,['Brazil'],Brazil,,"1,93",-
,Pedro,Goalkeeper,"May 27, 1996 ",27,['Brazil'],Brazil,,,-
,Mikhael,Goalkeeper,"Apr 8, 1996 ",27,['Brazil'],Brazil,Novo Hamburgo,"1,87",-
,Bruno Saul,Goalkeeper,"Aug 8, 1996 ",27,['Brazil'],Brazil,Amazonas,"1,85",-
,Thulio,Goalkeeper,"Jan 29, 1996 ",28,['Brazil'],Brazil,,"1,85",-
,Giovani,Goalkeeper,"Mar 8, 1996 ",28,['Brazil'],Brazil,,,-
,André Luiz,Goalkeeper,"May 11, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,90",-
,Aydhan Martins,Goalkeeper,"Feb 9, 1996 ",28,['Brazil'],Brazil,,"1,85",-
,Careca,Goalkeeper,"Aug 6, 1996 ",27,['Brazil'],Brazil,,"1,85",-
,Raphael Aflalo,Goalkeeper,"Jul 8, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,90",-
,José Guilherme,Goalkeeper,"Sep 2, 1996 ",27,['Brazil'],Brazil,,"1,86",-
,Alexandre Azizi,Goalkeeper,"Apr 6, 1996 ",27,['Brazil'],Brazil,,,-
,João Lopes,Goalkeeper,"Jan 16, 1996 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,88",-
,Guilherme Prezzi,Goalkeeper,"Jan 14, 1996 ",28,['Brazil'],Brazil,Novo Hamburgo,"1,87",-
,Matheus Gutz,Goalkeeper,"Feb 1, 1996 ",28,['Brazil'],Brazil,Pomerode,,-
,Luiz Miller,Goalkeeper,"Feb 5, 1996 ",28,['Brazil'],Brazil,Arcoverde,"1,90",-
,Neydson da Silva,Goalkeeper,"Oct 28, 1996 ",27,['Brazil'],Brazil,Maceió,"1,86",-
,Ronaldo,Goalkeeper,"Jan 26, 1996 ",28,['Brazil'],Brazil,,"1,91",-
,Vitor Luiz,Goalkeeper,"Jan 11, 1996 ",28,['Brazil'],Brazil,Criciúma,"1,88",-
,Juninho,Goalkeeper,"Mar 6, 1996 ",28,['Brazil'],Brazil,,,-
,Jonathan Dias,Goalkeeper,"Apr 20, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,89",-
,Matheus,Goalkeeper,"Apr 12, 1996 ",27,['Brazil'],Brazil,,"1,90",-
,Victor Silva,Goalkeeper,"Dec 21, 1996 ",27,['Brazil'],Brazil,,,-
,Gritti,Goalkeeper,"Dec 17, 1996 ",27,['Brazil'],Brazil,Erechim (RS),"1,91",-
,Mateus Machado,Goalkeeper,"Nov 13, 1996 ",27,['Brazil'],Brazil,Morros,"1,98",-
,Gustavo Fraga,Goalkeeper,"Jul 26, 1996 ",27,['Brazil'],Brazil,,"1,91",-
,Lucas Passarelli,Goalkeeper,"Jun 28, 1996 ",27,['Brazil'],Brazil,Campinas,"1,90",-
12,Igor Bissoloti,Goalkeeper,"Feb 22, 1996 ",28,"['Brazil', 'Italy']",Brazil,Chapecó (SC),"1,84",-
,Rafael Fachin,Goalkeeper,"Jun 11, 1996 ",27,['Brazil'],Brazil,Curitiba,"1,91",-
,Paulo Ricardo,Goalkeeper,"Jul 29, 1996 ",27,['Brazil'],Brazil,Nova Iguaçu,"1,90",-
,Lincon,Goalkeeper,"Feb 12, 1996 ",28,['Brazil'],Brazil,,,-
38,Elto,Goalkeeper,"Apr 19, 1996 ",27,['Brazil'],Brazil,,"1,85",-
,Igor,Goalkeeper,"Apr 18, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,94",-
23,Lucas Perri,Goalkeeper,"Dec 10, 1997 ",26,"['Brazil', 'Italy']",Brazil,Campinas,"1,97",€8.00m
22,Ivan,Goalkeeper,"Jul 2, 1997 ",26,"['Brazil', 'Italy']",Brazil,Rio das Pedras,"1,96",€1.80m
31,Caíque,Goalkeeper,"Jul 31, 1997 ",26,['Brazil'],Brazil,Salvador,"1,98",€900k
1,Luiz Felipe,Goalkeeper,"Apr 24, 1997 ",26,['Brazil'],Brazil,Rio Grande,"1,98",€200k
,Luan Ribeiro,Goalkeeper,"Jun 17, 1997 ",26,['Brazil'],Brazil,Campinas,"1,90",€100k
,Vitor Maciel,Goalkeeper,"Apr 9, 1997 ",26,['Brazil'],Brazil,São Paulo,"1,89",-
,Henrique,Goalkeeper,"May 29, 1997 ",26,['Brazil'],Brazil,,"1,88",-
91,Paulo André,Goalkeeper,"Apr 21, 1997 ",26,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,92",-
,Renan Felipe,Goalkeeper,"Apr 16, 1997 ",26,['Brazil'],Brazil,,,-
,Júnior Conceição,Goalkeeper,"Nov 27, 1997 ",26,['Brazil'],Brazil,,"1,87",-
,Geferson,Goalkeeper,"Mar 17, 1997 ",26,['Brazil'],Brazil,,"1,88",-
,Pezão,Goalkeeper,"Jul 7, 1997 ",26,['Brazil'],Brazil,,,-
,Jennerson,Goalkeeper,"Jul 4, 1997 ",26,['Brazil'],Brazil,,"1,90",-
1,Cleiton,Goalkeeper,"Aug 19, 1997 ",26,['Brazil'],Brazil,Descanso,"1,90",€4.50m
1,Daniel Fuzato,Goalkeeper,"Jul 4, 1997 ",26,"['Brazil', 'Italy']",Brazil,Santa Bárbara d’Oeste,"1,90",€1.00m
1,Vinícius,Goalkeeper,"Jun 19, 1997 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,88",€200k
68,Lucas Paes,Goalkeeper,"Dec 7, 1997 ",26,['Brazil'],Brazil,São Bernardo do Campo,"1,93",€200k
,Arthur,Goalkeeper,"Jan 28, 1997 ",27,['Brazil'],Brazil,Braço do Norte,"1,91",€100k
,Ariel,Goalkeeper,"Mar 7, 1997 ",27,['Brazil'],Brazil,Atibaia,"1,87",-
,Lyon,Goalkeeper,"Jan 27, 1997 ",27,['Brazil'],Brazil,Aracaju,,-
,Wellerson,Goalkeeper,"Aug 28, 1997 ",26,['Brazil'],Brazil,Barão do Triunfo,"1,88",-
,Yan Silva,Goalkeeper,"Jan 23, 1997 ",27,['Brazil'],Brazil,Crateús,"1,93",-
,Rodrigo Santos,Goalkeeper,"Jun 1, 1997 ",26,['Brazil'],Brazil,Alta Floresta d'Oeste,"1,86",-
,Vitor,Goalkeeper,"Apr 13, 1997 ",26,['Brazil'],Brazil,,"1,86",-
,Matheus Lopes,Goalkeeper,"Apr 18, 1997 ",26,['Brazil'],Brazil,,,-
,Edvan,Goalkeeper,"Mar 20, 1997 ",26,['Brazil'],Brazil,,,-
,Samuel,Goalkeeper,"Sep 16, 1997 ",26,['Brazil'],Brazil,,,-
16,João Souza,Goalkeeper,"Jan 16, 1997 ",27,['Brazil'],Brazil,Piracicaba,"1,88",-
,Lucão,Goalkeeper,"Jan 24, 1997 ",27,['Brazil'],Brazil,,"1,93",-
,Júlio Silva,Goalkeeper,"Mar 3, 1997 ",27,['Brazil'],Brazil,,,-
,Felipe Leineker,Goalkeeper,"Feb 16, 1997 ",27,['Brazil'],Brazil,Joinville,"1,91",-
,Talles,Goalkeeper,"Feb 12, 1997 ",27,['Brazil'],Brazil,Franca,"1,85",-
,Henrique,Goalkeeper,"Jun 22, 1997 ",26,['Brazil'],Brazil,,,-
13,Matheus Nogueira,Goalkeeper,"Sep 20, 1997 ",26,['Brazil'],Brazil,Jaciara,"1,91",-
,André Grandi,Goalkeeper,"May 2, 1997 ",26,"['Brazil', 'Italy']",Brazil,Medianeira,"1,93",-
,Mártin Becker,Goalkeeper,"Oct 15, 1997 ",26,['Brazil'],Brazil,Indaial,"1,86",-
,Fernando Castro,Goalkeeper,"Mar 30, 1997 ",26,['Brazil'],Brazil,Orlândia,"1,95",-
,Gianluca,Goalkeeper,"Mar 17, 1997 ",26,"['Italy', 'Brazil']",Brazil,Criciúma,"1,90",-
,Gaibu,Goalkeeper,"Feb 13, 1997 ",27,['Brazil'],Brazil,,,-
,Luciano,Goalkeeper,"Sep 16, 1997 ",26,['Brazil'],Brazil,,,-
,Leonardo,Goalkeeper,"Feb 23, 1997 ",27,['Brazil'],Brazil,Sertãozinho,"1,93",-
,Caio Moreira,Goalkeeper,"Jun 2, 1997 ",26,"['Brazil', 'Portugal']",Brazil,,"1,83",-
,Lucas Maticoli,Goalkeeper,"Jan 17, 1997 ",27,['Brazil'],Brazil,Bauru,"1,91",-
,Luiz Miguel,Goalkeeper,"Jul 28, 1997 ",26,['Brazil'],Brazil,,"1,90",-
,Marcel,Goalkeeper,"Sep 26, 1997 ",26,['Brazil'],Brazil,,,-
,Hudson,Goalkeeper,"Aug 8, 1997 ",26,['Brazil'],Brazil,,"1,91",-
,Matheus Jesus,Goalkeeper,"May 23, 1997 ",26,['Brazil'],Brazil,Fortaleza,"1,89",-
12,Matheus Bova,Goalkeeper,"Oct 10, 1997 ",26,"['Brazil', 'Italy']",Brazil,São Paulo,"1,92",-
,Fernando Caixeta,Goalkeeper,"Aug 1, 1997 ",26,['Brazil'],Brazil,Uberlândia,"1,92",-
,Caio,Goalkeeper,"Jan 26, 1997 ",27,['Brazil'],Brazil,,"1,94",-
,Victor Hugo,Goalkeeper,"Jun 28, 1997 ",26,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,92",-
,Lucas,Goalkeeper,"Jun 21, 1997 ",26,['Brazil'],Brazil,,,-
31,Dalberson,Goalkeeper,"Jan 13, 1997 ",27,['Brazil'],Brazil,Belo Horizonte,"1,91",-
17,Tales,Goalkeeper,"Jan 24, 1997 ",27,['Brazil'],Brazil,,"1,95",-
,Filipe,Goalkeeper,"Aug 19, 1997 ",26,['Brazil'],Brazil,Curitiba,"1,93",-
,Sergio,Goalkeeper,"Sep 21, 1997 ",26,['Brazil'],Brazil,,,-
,Raul,Goalkeeper,"Jul 28, 1997 ",26,['Brazil'],Brazil,Tapera,"1,90",-
,Lucas Ferreira,Goalkeeper,"Oct 20, 1997 ",26,['Brazil'],Brazil,Recife,"1,88",-
,Hugo Mattos Fontes,Goalkeeper,"Jul 15, 1997 ",26,['Brazil'],Brazil,,"1,89",-
,Gabriel Félix,Goalkeeper,"Dec 2, 1997 ",26,['Brazil'],Brazil,Goiânia,"1,87",-
,Joao Pedro Werneck,Goalkeeper,N/A ,26,[],Brazil,Rio de Janeiro,N/A,-
,João Bolizan,Goalkeeper,"Dec 29, 1997 ",26,"['Brazil', 'Italy']",Brazil,São Paulo,"1,90",-
,Gabriel Coelho,Goalkeeper,"Jul 7, 1997 ",26,"['Brazil', 'Portugal']",Brazil,,"1,81",-
55,Guilherme Higino,Goalkeeper,"Jan 25, 1997 ",27,['Brazil'],Brazil,São Lourenço (MG),"1,87",-
,Allan,Goalkeeper,"Mar 10, 1997 ",27,['Brazil'],Brazil,Frederico Westphalen,"1,85",-
,Jonathan,Goalkeeper,"Feb 23, 1997 ",27,['Brazil'],Brazil,,,-
,Gabriel Coutinho,Goalkeeper,"Feb 21, 1997 ",27,['Brazil'],Brazil,,"1,92",-
,Fabian Volpi,Goalkeeper,"Jul 11, 1997 ",26,['Brazil'],Brazil,Florianópolis,"1,86",-
,Agenor,Goalkeeper,"Jun 27, 1997 ",26,['Brazil'],Brazil,Moreira Sales,"1,90",-
,Lucas Silva,Goalkeeper,"May 28, 1997 ",26,['Brazil'],Brazil,,"1,88",-
,Digão,Goalkeeper,"Nov 12, 1997 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,97",-
,Renan,Goalkeeper,"Nov 14, 1997 ",26,['Brazil'],Brazil,Porto Alegre,"1,85",-
,Alyson,Goalkeeper,"May 8, 1997 ",26,['Brazil'],Brazil,,"1,95",-
,Gustavo,Goalkeeper,"Sep 4, 1997 ",26,['Brazil'],Brazil,Mogi das Cruzes,,-
1,Gabriel Souza,Goalkeeper,"Jan 1, 1997 ",27,['Brazil'],Brazil,São Paulo,"1,93",-
