Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
16.0,Kéres Masangu,Defensive Midfield,"Mar 7, 2000 ",24,"['Belgium', 'DR Congo']",Belgium,Antwerpen,"1,85",€200k,CM   CB
20.0,Nikola Pejčić,Defensive Midfield,"Oct 30, 2000 ",23,"['Belgium', 'Serbia']",Belgium,Antwerpen,"1,90",-,CB
,Hamza Bahaid,Defensive Midfield,"Jan 5, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Brussels,"1,78",-,CM   AM
,Lorenzo Stevens,Defensive Midfield,"Jun 5, 2000 ",23,['Belgium'],Belgium,,,-,CM   CB
14.0,Kristijan Belic,Defensive Midfield,"Mar 25, 2001 ",22,"['Serbia', 'Belgium']",Belgium,Sint-Truiden,"1,77",€3.50m,CM
8.0,Sacha Bansé,Defensive Midfield,"Mar 16, 2001 ",23,"['Burkina Faso', 'Belgium']",Belgium,Geel,"1,80",€300k,CM
6.0,Dalil Bafdili,Defensive Midfield,"Oct 12, 2001 ",22,['Belgium'],Belgium,Brussel,"1,78",-,
4.0,Fabio Polizzi,Defensive Midfield,"Apr 20, 2001 ",22,"['Belgium', 'Italy']",Belgium,Anderlecht,,-,CB   RB
47.0,Damjan Pavlovic,Defensive Midfield,"Jul 9, 2001 ",22,"['Serbia', 'Belgium']",Belgium,Eupen,"1,78",€300k,
4.0,Jarno Lion,Defensive Midfield,"Feb 13, 2001 ",23,['Belgium'],Belgium,Asse,,-,CB
23.0,Max De Ruyver,Defensive Midfield,"Mar 27, 2001 ",22,['Belgium'],Belgium,Gent,"1,84",-,RB   CB
27.0,Mandela Keita,Defensive Midfield,"May 10, 2002 ",21,"['Belgium', 'Guinea']",Belgium,Leuven,"1,80",€11.00m,
27.0,Allan Delferriere,Defensive Midfield,"Mar 3, 2002 ",22,['Belgium'],Belgium,Liège,"1,83",€400k,CB   RB
,Jérémy Landu,Defensive Midfield,"Jan 2, 2002 ",22,"['Belgium', 'DR Congo']",Belgium,Liège,"1,78",€100k,CB   RB
77.0,Tsotne Bendianishvili,Defensive Midfield,"Dec 27, 2002 ",21,"['Georgia', 'Belgium']",Belgium,,"1,72",-,CM
20.0,Xander Blomme,Defensive Midfield,"Jun 21, 2002 ",21,['Belgium'],Belgium,Eeklo,"1,72",€500k,CM
,Emmanuel Matuta,Defensive Midfield,"Feb 22, 2002 ",22,"['Belgium', 'DR Congo']",Belgium,Mechelen,"1,80",€250k,CM   CB
56.0,Mathéo Parmentier,Defensive Midfield,"Oct 31, 2002 ",21,['Belgium'],Belgium,Anderlecht,"1,86",-,
89.0,Lynnt Audoor,Defensive Midfield,"Oct 13, 2003 ",20,['Belgium'],Belgium,Merelbeke,"1,84",€450k,CM   AM
,Jonas Nooyens,Defensive Midfield,"Feb 25, 2003 ",21,['Belgium'],Belgium,Deurne,"1,85",-,CB   RB
,Yves Mitsindo,Defensive Midfield,"Jan 9, 2003 ",21,"['Belgium', 'Rwanda']",Belgium,,"1,75",-,CM
,Noam Mayoka-Tika,Defensive Midfield,"Nov 2, 2003 ",20,['Belgium'],Belgium,Charleroi,,€50k,CM
,Lenny Bagwiza,Defensive Midfield,"Aug 15, 2003 ",20,['France'],Belgium,Ixelle,,-,CM   CB
3.0,Cel Teunen,Defensive Midfield,"Mar 19, 2003 ",21,['Belgium'],Belgium,Lier,,-,CB   RB
45.0,Roméo Lavia,Defensive Midfield,"Jan 6, 2004 ",20,['Belgium'],Belgium,Brussels,"1,81",€40.00m,CM
35.0,Jack Senga,Defensive Midfield,"Jan 27, 2004 ",20,"['Belgium', 'DR Congo']",Belgium,,"1,89",€75k,CB   CM
26.0,Bent Reijniers,Defensive Midfield,"Feb 18, 2004 ",20,['Belgium'],Belgium,,,-,RB
34.0,Ngal'ayel Mukau,Defensive Midfield,"Nov 3, 2004 ",19,"['DR Congo', 'Belgium']",Belgium,Antwerpen,"1,88",€1.00m,CM
42.0,Lukas Mondele,Defensive Midfield,"Mar 29, 2004 ",19,['Belgium'],Belgium,Bruxelles,"1,75",€50k,CM   CB
66.0,Warre Smet,Defensive Midfield,"Mar 25, 2004 ",19,['Belgium'],Belgium,Lokeren,,-,
18.0,Noah Mbamba,Defensive Midfield,"Jan 5, 2005 ",19,['Belgium'],Belgium,Elsene,"1,87",€3.00m,CB
26.0,Noah Mawete Kinsiona,Defensive Midfield,"Oct 17, 2005 ",18,"['Belgium', 'DR Congo']",Belgium,,,€500k,CB
8.0,Noah Makanza,Defensive Midfield,"Jan 14, 2005 ",19,['Belgium'],Belgium,Jette,"1,75",-,CM
,Yasser Chikhi,Defensive Midfield,"Apr 20, 2005 ",18,['Belgium'],Belgium,Leuven,"1,83",-,
46.0,Arthur Piedfort,Defensive Midfield,"Feb 1, 2005 ",19,['Belgium'],Belgium,Herentals,"1,80",€1.50m,CB
33.0,Andreas Kesa,Defensive Midfield,"Dec 7, 2005 ",18,"['Estonia', 'Belgium']",Belgium,,"1,84",-,CM
72.0,Paul Okon,Defensive Midfield,"Jan 24, 2005 ",19,"['Australia', 'Italy']",Belgium,Gent,"1,83",-,
,Kim Van Brabander,Central Midfield,"Mar 28, 1985 ",38,['Belgium'],Belgium,Deinze,"1,79",-,
,Faris Haroun,Central Midfield,"Sep 22, 1985 ",38,"['Belgium', 'Chad']",Belgium,Brussel,"1,87",-,DM   AM
,Kristoffer Andersen,Central Midfield,"Dec 9, 1985 ",38,"['Belgium', 'Denmark']",Belgium,Etterbeek,"1,83",-,DM   AM
,Thibaut Detal,Central Midfield,"Jan 1, 1985 ",39,['Belgium'],Belgium,Beauraing,"1,80",-,
,Roel Engelen,Central Midfield,"Feb 7, 1986 ",38,['Belgium'],Belgium,Grobbendonk,"1,85",-,
,Jonas Vandermarliere,Central Midfield,"Mar 7, 1986 ",38,['Belgium'],Belgium,Poperinge,"1,75",-,AM   RM
,Murat Akın,Central Midfield,"Oct 22, 1986 ",37,"['Türkiye', 'Belgium']",Belgium,Sint-Niklaas,"1,74",-,AM   DM
,Tom Van Hyfte,Central Midfield,"Apr 28, 1986 ",37,['Belgium'],Belgium,Gent,"1,87",-,DM   AM
,Rosario Pepe,Central Midfield,"Aug 23, 1986 ",37,"['Belgium', 'Italy']",Belgium,,"1,79",-,
,Niels Prud´homme,Central Midfield,"Jun 15, 1986 ",37,['Belgium'],Belgium,Genk,"1,83",-,
,Paco Sanchez,Central Midfield,"May 16, 1986 ",37,"['Belgium', 'Spain']",Belgium,Baudour,"1,81",-,
,Michael Van Geele,Central Midfield,"Aug 1, 1986 ",37,['Belgium'],Belgium,Brussel,"1,86",-,DM
6.0,Steve De Ridder,Central Midfield,"Feb 25, 1987 ",37,['Belgium'],Belgium,Gent,"1,78",€100k,DM   AM
,Choukri Chokrani,Central Midfield,"Dec 1, 1987 ",36,['Belgium'],Belgium,Berchem-Saint-Agathe,"1,83",-,AM
,Enes Erciyas,Central Midfield,"Jan 8, 1987 ",37,"['Türkiye', 'Belgium']",Belgium,Hasselt,"1,77",-,LM   LW
,Enzo Neve,Central Midfield,"Aug 13, 1987 ",36,['Belgium'],Belgium,Sint-Niklaas,"1,82",-,AM
,Marouane Fellaini,Central Midfield,"Nov 22, 1987 ",36,"['Belgium', 'Morocco']",Belgium,Etterbeek,"1,94",-,DM   AM
,Steven Jacobs,Central Midfield,"Jun 6, 1987 ",36,['Belgium'],Belgium,Jette,,-,LM   LB
,Torin Didenko,Central Midfield,"Sep 12, 1987 ",36,"['Australia', 'Russia']",Belgium,Brussels,"1,79",-,
,Ken van Mierlo,Central Midfield,"Aug 5, 1987 ",36,"['Netherlands', 'Belgium']",Belgium,Lokeren,"1,85",-,
,Gauthier Lauwers,Central Midfield,"Jul 3, 1987 ",36,['Belgium'],Belgium,Ronse,"1,80",-,
,Guy Dufour,Central Midfield,"Mar 14, 1987 ",37,['Belgium'],Belgium,Mol,"1,77",-,AM   DM
,Mousa Dembélé,Central Midfield,"Jul 16, 1987 ",36,"['Belgium', 'Mali']",Belgium,Antwerpen,"1,85",-,AM   DM
24.0,Sven Kums,Central Midfield,"Feb 26, 1988 ",36,['Belgium'],Belgium,Asse,"1,76",€500k,DM   AM
7.0,Robin Henkens,Central Midfield,"Sep 12, 1988 ",35,['Belgium'],Belgium,Hasselt,"1,74",€100k,DM   AM
,Jérôme Nollevaux,Central Midfield,"Feb 14, 1988 ",36,['Belgium'],Belgium,,"1,72",-,DM
,Adrien Lespagnard,Central Midfield,"Oct 16, 1988 ",35,['Belgium'],Belgium,Arlon,"1,79",-,
10.0,Radja Nainggolan,Central Midfield,"May 4, 1988 ",35,['Belgium'],Belgium,Antwerpen,"1,77",€400k,DM   AM
,Philippe Janssens,Central Midfield,"Mar 17, 1988 ",36,['Belgium'],Belgium,Wilrijk,"1,76",-,LM   AM
,Gianni De Keersmaeker,Central Midfield,"Jul 7, 1988 ",35,['Belgium'],Belgium,Wilrijk,"1,79",-,
,Bastiaan Gheysen,Central Midfield,"Apr 19, 1988 ",35,['Belgium'],Belgium,Kortrijk,"1,83",-,DM
8.0,Vadis Odjidja-Ofoe,Central Midfield,"Feb 21, 1989 ",35,"['Belgium', 'Ghana']",Belgium,Gent,"1,85",€400k,AM   DM
,Ramzi Ben Ahmed,Central Midfield,"Mar 20, 1989 ",35,"['Belgium', 'Tunisia']",Belgium,Ronse,"1,80",-,AM
,Pieter Nys,Central Midfield,"Jul 13, 1989 ",34,['Belgium'],Belgium,Hasselt,"1,80",-,RM   RB
4.0,Tim Jeunen,Central Midfield,"Sep 15, 1989 ",34,['Belgium'],Belgium,,,-,AM
,Daan De Pever,Central Midfield,"Jan 17, 1989 ",35,['Belgium'],Belgium,Halle,"1,85",-,AM
,Gérard Lifondja,Central Midfield,"Mar 2, 1989 ",35,"['Belgium', 'DR Congo']",Belgium,Etterbeek,"1,83",-,DM   AM
77.0,Andel Pascal Sarr,Central Midfield,"Jan 2, 1990 ",34,"['Belgium', 'Senegal']",Belgium,,"1,96",-,AM   RW
,Steven Godfroid,Central Midfield,"Mar 16, 1990 ",34,"['Rwanda', 'Belgium']",Belgium,Charleroi,"1,80",-,
,Icham El Messaoudi,Central Midfield,"May 16, 1990 ",33,"['Belgium', 'Morocco']",Belgium,Brussel,"1,85",-,
,Grégory Scolas,Central Midfield,"Jan 24, 1990 ",34,['Belgium'],Belgium,Lüttich,,-,
,Raffaele Chiarelli,Central Midfield,"Mar 23, 1990 ",34,"['Belgium', 'Italy']",Belgium,La Louvière,"1,77",-,AM
,Umut Gündoğan,Central Midfield,"Jun 12, 1990 ",33,"['Türkiye', 'Belgium']",Belgium,Brussel,"1,70",-,AM
16.0,Nick Havermans,Central Midfield,"Feb 23, 1990 ",34,['Belgium'],Belgium,Vosselaar,,-,
,Franky Pelgrims,Central Midfield,"May 30, 1990 ",33,['Belgium'],Belgium,Mortsel,"1,81",-,
,Rico Jordi,Central Midfield,"Sep 5, 1990 ",33,['Belgium'],Belgium,Oostende,,-,AM
,Thomas Hovine,Central Midfield,"Dec 12, 1990 ",33,['Belgium'],Belgium,Tournai,"1,80",-,AM
,Jeroen Appeltans,Central Midfield,"Aug 27, 1990 ",33,['Belgium'],Belgium,Sint-Truiden,"1,86",-,RM
10.0,Brecht Dejaegere,Central Midfield,"May 29, 1991 ",32,['Belgium'],Belgium,Oostende,"1,73",€1.20m,DM   AM
7.0,Lukas Van Eenoo,Central Midfield,"Feb 6, 1991 ",33,['Belgium'],Belgium,Brugge,"1,75",€350k,DM   LM
,Karim Ben Liou,Central Midfield,"May 10, 1991 ",32,"['Belgium', 'Morocco']",Belgium,Etterbeek,"1,82",-,DM
20.0,Luigi Vaccaro,Central Midfield,"Mar 26, 1991 ",32,"['Belgium', 'Italy']",Belgium,Liège,"1,81",-,DM
,Enes Saglik,Central Midfield,"Jul 8, 1991 ",32,"['Belgium', 'Türkiye']",Belgium,Verviers,"1,70",-,AM   DM
,Andrea Schifano,Central Midfield,"Dec 10, 1991 ",32,"['Belgium', 'Italy']",Belgium,Mons,"1,89",-,AM
8.0,Thibaut Van Acker,Central Midfield,"Nov 21, 1991 ",32,['Belgium'],Belgium,Merendree,"1,83",€500k,DM   CB
14.0,Funso Ojo,Central Midfield,"Aug 28, 1991 ",32,"['Belgium', 'Nigeria']",Belgium,Antwerpen,"1,78",€175k,DM
,Nabil Boulatiour,Central Midfield,"Jun 11, 1991 ",32,['Belgium'],Belgium,Uccle,,-,DM   AM
,Ferhat Çapa,Central Midfield,"Mar 31, 1991 ",32,"['Türkiye', 'Belgium']",Belgium,Antwerpen,"1,79",-,
,Yannick Put,Central Midfield,"May 7, 1991 ",32,['Belgium'],Belgium,Wilrijk,"1,83",-,
,Jonas Buyse,Central Midfield,"May 23, 1991 ",32,['Belgium'],Belgium,Roeselare,"1,81",-,
8.0,Stef Peeters,Central Midfield,"Feb 9, 1992 ",32,['Belgium'],Belgium,Bree,"1,88",€600k,AM
,Simo Mbonkwi,Central Midfield,"Aug 29, 1992 ",31,"['Belgium', 'Cameroon']",Belgium,Brussels,"1,85",-,DM
,Lamisha Musonda,Central Midfield,"Mar 27, 1992 ",31,"['Belgium', 'Zambia']",Belgium,Brüssel,"1,67",-,RW
,Fries Deschilder,Central Midfield,"Sep 15, 1992 ",31,['Belgium'],Belgium,Westouter,"1,81",-,AM
,Florent Cuvelier,Central Midfield,"Sep 12, 1992 ",31,['Belgium'],Belgium,Brussel,"1,75",-,DM   AM
43.0,Jason Van Achteren,Central Midfield,"Oct 28, 1992 ",31,['Belgium'],Belgium,,"1,89",-,DM
13.0,Ludovic Ferron,Central Midfield,"Sep 14, 1992 ",31,['Belgium'],Belgium,Liège,"1,75",-,DM   AM
,Nikolas Proesmans,Central Midfield,"May 11, 1992 ",31,['Belgium'],Belgium,Tongeren,"1,78",-,DM
10.0,Alexander Maes,Central Midfield,"Mar 26, 1992 ",31,['Belgium'],Belgium,Genk,"1,74",-,AM   LW
,Mateusz Krawiec,Central Midfield,"Mar 13, 1993 ",31,['Poland'],Belgium,Diest,"1,91",-,DM   AM
,Karim Tarfi,Central Midfield,"Jul 5, 1993 ",30,"['Belgium', 'Morocco']",Belgium,Jette,"1,78",-,DM
21.0,Mathias Schils,Central Midfield,"May 1, 1993 ",30,['Belgium'],Belgium,Hasselt,"1,83",-,DM   AM
26.0,Dennis Praet,Central Midfield,"May 14, 1994 ",29,['Belgium'],Belgium,Leuven,"1,81",€5.00m,AM   LM
20.0,Nicolas Rommens,Central Midfield,"Dec 17, 1994 ",29,['Belgium'],Belgium,Lier,"1,86",€600k,DM   AM
,Adrian Brovina,Central Midfield,"Oct 24, 1994 ",29,"['Belgium', 'Kosovo']",Belgium,Antwerpen,"1,78",-,
,Omar Diarra,Central Midfield,"Aug 15, 1994 ",29,"['Belgium', 'Senegal']",Belgium,,"1,83",-,AM   DM
,Jovan Stojanac,Central Midfield,"Nov 9, 1994 ",29,"['Belgium', 'Serbia']",Belgium,Antwerpen,,-,
14.0,Ogün Yavuz,Central Midfield,"Jul 22, 1994 ",29,"['Türkiye', 'Belgium']",Belgium,Genk,"1,72",-,DM   AM
,Bahnou Seydina Diarra,Central Midfield,"Apr 1, 1994 ",29,"['Belgium', 'Mali']",Belgium,Brussel,"1,78",-,DM   AM
,Yannick Nulens,Central Midfield,"Jun 24, 1994 ",29,['Belgium'],Belgium,Hasselt,"1,78",-,RM   LM
16.0,Rob Schoofs,Central Midfield,"Mar 23, 1994 ",30,['Belgium'],Belgium,Herk-de-Stad,"1,78",€2.00m,AM   DM
8.0,Kenneth Van Ransbeeck,Central Midfield,"Dec 6, 1994 ",29,['Belgium'],Belgium,Bruxelles,"1,82",€175k,DM   AM
,Hannes Deboes,Central Midfield,"Jan 26, 1994 ",30,['Belgium'],Belgium,,"1,81",-,
,Pieter Kempeneers,Central Midfield,"Apr 29, 1994 ",29,['Belgium'],Belgium,Tienen,"1,89",-,DM
18.0,Robbe Kil,Central Midfield,"Nov 17, 1994 ",29,['Belgium'],Belgium,Putte,"1,84",-,CB   RB
,Jonathan Kindermans,Central Midfield,"Dec 27, 1994 ",29,['Belgium'],Belgium,Anderlecht,"1,78",-,AM   DM
67.0,Tortol Lumanza,Central Midfield,"Apr 13, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Antwerpen,"1,78",-,DM   AM
10.0,Seppe Brulmans,Central Midfield,"May 29, 1994 ",29,['Belgium'],Belgium,Bilzen,"1,79",-,
26.0,Anas Tahiri,Central Midfield,"May 15, 1995 ",28,"['Morocco', 'Belgium']",Belgium,Brussel,"1,79",€900k,AM   DM
10.0,Gaëtan Hendrickx,Central Midfield,"Mar 30, 1995 ",28,['Belgium'],Belgium,Braine-l'Alleud,"1,75",€600k,AM   DM
43.0,Sander Coopman,Central Midfield,"Mar 12, 1995 ",29,['Belgium'],Belgium,,"1,83",€300k,AM
6.0,Muhammed Mert,Central Midfield,"Feb 9, 1995 ",29,"['Türkiye', 'Belgium']",Belgium,Hasselt,"1,74",€150k,AM   RW
,Gilles Marchandise,Central Midfield,"Jun 15, 1995 ",28,['Belgium'],Belgium,Leuven,"1,81",-,AM
7.0,Faysel Kasmi,Central Midfield,"Oct 31, 1995 ",28,"['Belgium', 'Morocco']",Belgium,,"1,68",-,AM   RW
6.0,Yannick Reuten,Central Midfield,"May 9, 1995 ",28,['Belgium'],Belgium,Genk,"1,85",-,DM
10.0,Reda Jaadi,Central Midfield,"Feb 14, 1995 ",29,"['Morocco', 'Belgium']",Belgium,Brussel,"1,83",€600k,AM   LW
6.0,Sebastiaan Brebels,Central Midfield,"May 5, 1995 ",28,['Belgium'],Belgium,Aalst,"1,83",€300k,DM   RB
27.0,Olivier Rommens,Central Midfield,"Feb 3, 1995 ",29,['Belgium'],Belgium,Wommelgem,,€225k,AM   DM
,François Marquet,Central Midfield,"Apr 17, 1995 ",28,['Belgium'],Belgium,Theux,"1,73",€100k,AM   RW
20.0,Arne Van Den Eynde,Central Midfield,"Jul 25, 1995 ",28,['Belgium'],Belgium,,"1,81",-,AM   DM
8.0,Tibeau Swinnen,Central Midfield,"Jan 11, 1995 ",29,['Belgium'],Belgium,Diest,"1,75",-,AM   DM
8.0,Siebe Schrijvers,Central Midfield,"Jul 18, 1996 ",27,['Belgium'],Belgium,Peer,"1,79",€2.00m,AM   SS
5.0,Alexis De Sart,Central Midfield,"Nov 12, 1996 ",27,['Belgium'],Belgium,Waremme,"1,80",€900k,AM   DM
8.0,Kaan Baysal,Central Midfield,"Jan 19, 1996 ",28,"['Türkiye', 'Belgium']",Belgium,Hasselt,"1,76",€175k,AM   LM
,Miguel Cobos Copado,Central Midfield,"Jul 31, 1996 ",27,"['Belgium', 'Spain']",Belgium,,"1,82",-,AM   DM
,Senne Verbiest,Central Midfield,"May 9, 1996 ",27,['Belgium'],Belgium,,,-,AM
,Bilal Jellal,Central Midfield,"Mar 28, 1996 ",27,"['Morocco', 'Belgium']",Belgium,,"1,81",-,AM   DM
11.0,Nick Van De Walle,Central Midfield,"Jan 1, 1996 ",28,['Belgium'],Belgium,Brecht,"1,74",-,DM
28.0,Samuel Bastien,Central Midfield,"Sep 26, 1996 ",27,"['DR Congo', 'Belgium']",Belgium,Meux,"1,75",€1.30m,DM   AM
33.0,Stephane Omeonga,Central Midfield,"Mar 27, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,Rocourt,"1,77",€400k,
,Sofiane El Bekri,Central Midfield,"Feb 22, 1996 ",28,"['Belgium', 'Algeria']",Belgium,Gent,,-,AM
,Abdelkhalek Bouchaouni,Central Midfield,"May 2, 1996 ",27,"['Belgium', 'Morocco']",Belgium,Mechelen,"1,75",-,DM
49.0,Jordy Vleugels,Central Midfield,"May 17, 1996 ",27,['Belgium'],Belgium,Mol,"1,74",-,AM   DM
20.0,Nicolas Robin,Central Midfield,"Sep 22, 1996 ",27,"['Belgium', 'France']",Belgium,Sint-Truiden,"1,83",-,
8.0,Youri Tielemans,Central Midfield,"May 7, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,Sint-Pieters-Leeuw,"1,77",€25.00m,DM   AM
10.0,Philippe Rommens,Central Midfield,"Aug 20, 1997 ",26,['Belgium'],Belgium,Wommelgem,"1,75",€2.30m,AM   DM
15.0,Lucas Schoofs,Central Midfield,"Jan 3, 1997 ",27,['Belgium'],Belgium,Koersel,"1,86",€800k,AM   DM
,Issam Ben Moussa,Central Midfield,"Jul 7, 1997 ",26,['Belgium'],Belgium,Brüssel,,-,DM   AM
8.0,Nathan Mingiedi,Central Midfield,"Dec 22, 1997 ",26,"['Belgium', 'Congo']",Belgium,Sint-Niklaas,,-,
,Toby Tits,Central Midfield,"Aug 6, 1997 ",26,['Belgium'],Belgium,Tienen,"1,73",-,DM   AM
8.0,Bryan Heynen,Central Midfield,"Feb 6, 1997 ",27,['Belgium'],Belgium,Bree,"1,83",€10.00m,DM
24.0,Casper De Norre,Central Midfield,"Feb 7, 1997 ",27,['Belgium'],Belgium,Hasselt,"1,75",€2.20m,RB   LB
18.0,Nathan Rôdes,Central Midfield,"Dec 11, 1997 ",26,['Belgium'],Belgium,Etterbeek,"1,91",€300k,DM
8.0,Thomas Vanhecke,Central Midfield,"Mar 13, 1997 ",27,['Belgium'],Belgium,Lobbes,,-,
,Ferenc Soenens,Central Midfield,"Jan 29, 1997 ",27,['Belgium'],Belgium,,,-,DM
,Dylan Damraoui,Central Midfield,"May 4, 1997 ",26,['Belgium'],Belgium,Brussel,"1,80",-,AM   DM
25.0,Orel Mangala,Central Midfield,"Mar 18, 1998 ",26,"['Belgium', 'DR Congo']",Belgium,Brüssel,"1,78",€22.00m,DM
8.0,Jasper Van Oudenhove,Central Midfield,"Nov 3, 1998 ",25,['Belgium'],Belgium,,"1,78",€200k,LB   DM
,Robby Vanden Berghe,Central Midfield,"Apr 6, 1998 ",25,['Belgium'],Belgium,Braine-l'Alleud,"1,63",-,
,Indyana van Camp,Central Midfield,"Jan 15, 1998 ",26,['Belgium'],Belgium,,,-,DM
7.0,Nando Nöstlinger,Central Midfield,"Jan 15, 1998 ",26,"['Belgium', 'Austria']",Belgium,Brussel,"1,89",-,DM
15.0,Sami Lahssaini,Central Midfield,"Sep 18, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Liège,"1,77",€400k,DM
,Leon Sever,Central Midfield,"Apr 9, 1998 ",25,['Slovenia'],Belgium,Brüssel,"1,75",€175k,AM   LW
,Jules Combel,Central Midfield,"May 14, 1998 ",25,['Belgium'],Belgium,,"1,71",-,DM
17.0,Matisse Thuys,Central Midfield,"Jan 24, 1998 ",26,['Belgium'],Belgium,Genk,"1,84",-,DM   AM
28.0,Albert Sambi Lokonga,Central Midfield,"Oct 22, 1999 ",24,"['Belgium', 'DR Congo']",Belgium,Verviers,"1,83",€15.00m,DM
47.0,Welat Cagro,Central Midfield,"May 31, 1999 ",24,['Belgium'],Belgium,,"1,89",€500k,DM   CB
12.0,Antoine De Bodt,Central Midfield,"Oct 17, 1999 ",24,"['Belgium', 'Haiti']",Belgium,Brussel,,€150k,DM   AM
,Kenny Verzeni,Central Midfield,"May 24, 1999 ",24,['Belgium'],Belgium,Ixelles/Elsene,,-,
19.0,David Perreira-Bofomua,Central Midfield,"Mar 29, 1999 ",24,"['Belgium', 'DR Congo']",Belgium,La Louvière,"1,78",-,AM
,Younes Teghmas,Central Midfield,"Jan 15, 1999 ",25,['Belgium'],Belgium,Edegem,"1,86",-,
6.0,Louis Declerck,Central Midfield,"May 10, 1999 ",24,['Belgium'],Belgium,,"1,73",-,LW   RW
18.0,Lindon Selahi,Central Midfield,"Feb 26, 1999 ",25,"['Albania', 'Belgium']",Belgium,Namur,"1,80",€2.50m,AM
14.0,Jérôme Déom,Central Midfield,"Apr 19, 1999 ",24,['Belgium'],Belgium,Libramont-Chevigny,"1,75",€350k,LW   AM
8.0,Guillaume Thiry,Central Midfield,"Sep 27, 1999 ",24,['Belgium'],Belgium,,"1,81",€25k,AM   DM
,Yassine Chimrykh,Central Midfield,N/A ,24,"['Belgium', 'Morocco']",Belgium,Leuven,"1,90",-,DM   LW
10.0,Julian Demarteau,Central Midfield,"Oct 1, 1999 ",24,['Belgium'],Belgium,Liège,"1,80",-,AM   LM
,Gaétan Bosiers,Central Midfield,"Feb 25, 1999 ",25,['Belgium'],Belgium,Wilrijk,"1,75",-,AM   RW
10.0,Hugo Vetlesen,Central Midfield,"Feb 29, 2000 ",24,['Norway'],Belgium,Braine-l’Alleud,"1,74",€6.00m,AM   RM
25.0,Kevin Höög Jansson,Central Midfield,"Sep 29, 2000 ",23,['Sweden'],Belgium,Genk,"1,90",€300k,DM
8.0,Simon Paulet,Central Midfield,"Feb 15, 2000 ",24,['Belgium'],Belgium,,"1,79",€200k,AM   DM
6.0,Stijn Barrezeele,Central Midfield,"Feb 29, 2000 ",24,['Belgium'],Belgium,,,-,
6.0,Emir Umit,Central Midfield,"Apr 28, 2000 ",23,"['Belgium', 'Kosovo']",Belgium,Namur,"1,87",-,DM   CB
,Edik Balayan,Central Midfield,"Sep 29, 2000 ",23,"['Armenia', 'Belgium']",Belgium,Mechelen,"1,78",-,LW   RW
,Nezar S'Rifi,Central Midfield,"Jul 15, 2000 ",23,['Belgium'],Belgium,Mechelen,"1,75",-,RM   RB
92.0,Emiel Deconinck,Central Midfield,"May 5, 2000 ",23,['Belgium'],Belgium,Roeselare,"1,78",-,DM
17.0,Théo Leoni,Central Midfield,"Apr 21, 2000 ",23,"['Belgium', 'Italy']",Belgium,,"1,74",€5.00m,DM   AM
59.0,Mehdi Lehaire,Central Midfield,"Jan 22, 2000 ",24,"['Belgium', 'France']",Belgium,Mouscron,"1,85",€250k,AM
,Nicolas Van Geenberghe,Central Midfield,N/A ,24,['Denmark'],Belgium,,"1,75",-,
,Enes Temiz,Central Midfield,"Aug 13, 2000 ",23,['Belgium'],Belgium,Antwerpen,"1,75",-,AM   DM
18.0,Amîr Lemti,Central Midfield,"Oct 26, 2000 ",23,"['Belgium', 'Morocco']",Belgium,,"1,76",-,RB   AM
,Constantinos Patoulidis,Central Midfield,"Apr 13, 2000 ",23,"['Belgium', 'Greece']",Belgium,,"1,80",-,AM
15.0,Cédérique Temmerman,Central Midfield,"Jun 16, 2000 ",23,['Belgium'],Belgium,,,-,DM
8.0,Jerko Guldix,Central Midfield,"May 22, 2000 ",23,['Belgium'],Belgium,,"1,78",-,DM   CB
43.0,Nicolas Raskin,Central Midfield,"Feb 23, 2001 ",23,['Belgium'],Belgium,Liège,"1,78",€7.50m,DM   AM
39.0,Thomas Van den Keybus,Central Midfield,"Apr 25, 2001 ",22,['Belgium'],Belgium,Brugge,"1,80",€1.00m,AM
10.0,Mathieu Cachbach,Central Midfield,"May 23, 2001 ",22,['Belgium'],Belgium,Arlon,"1,80",€400k,AM   DM
77.0,Adnan Uğur,Central Midfield,"Jun 28, 2001 ",22,"['Türkiye', 'Belgium']",Belgium,Diest,"1,74",€375k,DM   AM
14.0,Valentin Guillaume,Central Midfield,"Apr 17, 2001 ",22,['Belgium'],Belgium,Arlon,"1,81",€250k,AM   DM
10.0,Adrien Giunta,Central Midfield,"Jun 1, 2001 ",22,"['Belgium', 'Italy']",Belgium,Liège,"1,77",€100k,RW   AM
22.0,Maro Budts,Central Midfield,"Oct 26, 2001 ",22,['Belgium'],Belgium,,,-,CB   AM
11.0,Seppe Boonen,Central Midfield,"Feb 4, 2001 ",23,['Belgium'],Belgium,Dilsen,"1,81",-,
,Niels Vanthournout,Central Midfield,"May 14, 2001 ",22,['Belgium'],Belgium,,,-,DM   CB
6.0,Benjamin Bouchouari,Central Midfield,"Nov 13, 2001 ",22,"['Morocco', 'Belgium']",Belgium,Borgerhout,"1,65",€4.00m,AM   LW
