Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
,Hugo Silva,Goalkeeper,"Apr 26, 1999 ",24,['Portugal'],Portugal,Guimarães,,"1,86"
,Gonçalo Gonçalves,Goalkeeper,"Jun 10, 1999 ",24,['Portugal'],Portugal,Oliveira de Azeméis,,
18,Sérgio Alves,Goalkeeper,"Mar 18, 1999 ",25,['Portugal'],Portugal,Santa Maria da Feira,,
,Marco Djoco,Goalkeeper,"Jan 15, 1999 ",25,"['Guinea-Bissau', 'Portugal']",Portugal,,,"1,86"
,Tiago Teixeira,Goalkeeper,"Jun 3, 1999 ",24,['Portugal'],Portugal,Santa Cruz,,"1,88"
,Marco Ferreira,Goalkeeper,"Apr 25, 1999 ",24,['Portugal'],Portugal,Guimarães,,
12,Pedro Sá,Goalkeeper,"Feb 15, 1999 ",25,['Portugal'],Portugal,Póvoa de Lanhoso,,"1,75"
,Tiago Pereira,Goalkeeper,"May 23, 1999 ",24,['Portugal'],Portugal,Lisboa,,"1,84"
88,Diogo Tavares,Goalkeeper,"Nov 4, 1999 ",24,['Portugal'],Portugal,Vila Nova de Gaia,,"1,86"
,Rúben Fernandes,Goalkeeper,"Feb 26, 1999 ",25,['Portugal'],Portugal,Lisboa,,
,Daniel Carvalho,Goalkeeper,"Oct 12, 1999 ",24,['Portugal'],Portugal,Seixal,,"1,83"
1,João Cardoso,Goalkeeper,"Apr 6, 1999 ",25,['Portugal'],Portugal,Almada,,"1,84"
76,João Alves,Goalkeeper,"Oct 10, 1999 ",24,['Portugal'],Portugal,Oliveira do Hospital,,"1,90"
,Afonso Nunes,Goalkeeper,"Sep 9, 1999 ",24,['Portugal'],Portugal,,,"1,83"
99,Ricardo Benjamim,Goalkeeper,"Aug 11, 1999 ",24,['Portugal'],Portugal,Santa Maria da Feira,,"1,90"
24,Henrique Silva,Goalkeeper,"Apr 8, 1999 ",25,['Portugal'],Portugal,Aveiro,,"1,85"
22,Diogo Garrido,Goalkeeper,"Nov 25, 1999 ",24,['Portugal'],Portugal,Mortágua,,"1,86"
,Léo Santos,Goalkeeper,"Jan 7, 1999 ",25,['Portugal'],Portugal,Olhão,,"1,89"
91,Bruno Maia,Goalkeeper,"Oct 5, 1999 ",24,['Portugal'],Portugal,Vila Nova de Gaia,,"1,82"
,Rafael van der Laan,Goalkeeper,"Jun 8, 1999 ",24,"['Portugal', 'Netherlands']",Portugal,Lisboa,,"1,94"
85,Ismael Lekbab,Goalkeeper,"May 8, 1999 ",24,"['Portugal', 'Morocco']",Portugal,Póvoa do Varzim,,"1,85"
63,Celton Biai,Goalkeeper,"Aug 13, 2000 ",23,"['Guinea-Bissau', 'Portugal']",Portugal,Lisboa,,"1,88"
97,Tiago Silva,Goalkeeper,"Mar 28, 2000 ",24,['Portugal'],Portugal,Lisboa,,"1,85"
30,Gonçalo Pinto,Goalkeeper,"Apr 30, 2000 ",23,['Portugal'],Portugal,Almada,,"1,94"
24,Pedro Marçal,Goalkeeper,"Apr 14, 2000 ",23,['Portugal'],Portugal,,,
12,Rúben Santos,Goalkeeper,"Jun 26, 2000 ",23,['Portugal'],Portugal,,,
1,Edson Fonseca,Goalkeeper,"Nov 20, 2000 ",23,['Portugal'],Portugal,Sintra,,"1,92"
,Gonçalo Brandão,Goalkeeper,"Jan 5, 2000 ",24,['Portugal'],Portugal,Gondomar,,
12,Dinis Pessanha,Goalkeeper,"Jul 14, 2000 ",23,['Portugal'],Portugal,Vila Real de Santo António,,"1,80"
,Ricardo Antunes,Goalkeeper,"Jun 29, 2000 ",23,['Portugal'],Portugal,,,"1,80"
,João Lobo,Goalkeeper,"Dec 14, 2000 ",23,['Portugal'],Portugal,Guimarães,,
,Dinis Martins,Goalkeeper,"Jan 20, 2000 ",24,['Portugal'],Portugal,Aveiro,,"1,86"
96,Rúben Rendeiro,Goalkeeper,"Feb 1, 2000 ",24,['Portugal'],Portugal,Lisboa,,"1,91"
,Joao Victor Teixeira,Goalkeeper,N/A ,23,"['Germany', 'Portugal']",Portugal,,,
99,João Gonçalves,Goalkeeper,"Nov 5, 2000 ",23,['Portugal'],Portugal,Matosinhos,,"1,88"
1,João Valido,Goalkeeper,"Mar 3, 2000 ",24,['Portugal'],Portugal,Setúbal,,"1,85"
1,Joel Sousa,Goalkeeper,"Mar 17, 2000 ",24,['Portugal'],Portugal,Tondela,,"1,88"
1,Fernando Barbosa,Goalkeeper,"Jan 25, 2000 ",24,['Portugal'],Portugal,,,"1,88"
31,Tiago Froita,Goalkeeper,"Dec 2, 2000 ",23,['Portugal'],Portugal,,,"1,85"
,André Pinto,Goalkeeper,"Feb 27, 2000 ",24,['Portugal'],Portugal,,,
88,Ivo Cristo,Goalkeeper,"Jun 27, 2000 ",23,['Portugal'],Portugal,,,
22,Artur Santos,Goalkeeper,N/A ,23,['Portugal'],Portugal,Bragança,,"1,88"
,João Bacalhau,Goalkeeper,"Jun 4, 2000 ",23,['Portugal'],Portugal,Vila Franca de Xira,,"1,86"
99,Diogo Santos,Goalkeeper,"Oct 15, 2000 ",23,['Portugal'],Portugal,Lisboa,,"1,84"
,Joel Tomé,Goalkeeper,"Nov 26, 2000 ",23,['Portugal'],Portugal,Sobral de Monte Agraço,,"1,89"
,David Tomás,Goalkeeper,"Aug 26, 2000 ",23,['Portugal'],Portugal,Santa Íria Azóia,,"1,87"
1,Fábio Pimentel,Goalkeeper,"Oct 11, 2000 ",23,['Portugal'],Portugal,Lisboa,,"1,84"
,Igor Rosário,Goalkeeper,"Jun 7, 2000 ",23,['Portugal'],Portugal,,,
,Sérgio Carvalho,Goalkeeper,"Jun 3, 2000 ",23,['Portugal'],Portugal,Guimarães,,"1,89"
29,Jota,Goalkeeper,"Feb 18, 2000 ",24,['Portugal'],Portugal,Penafiel,,"1,94"
31,Rui Mota,Goalkeeper,"Jan 7, 2000 ",24,['Portugal'],Portugal,Paredes,,"1,85"
,Xavi,Goalkeeper,"Oct 1, 2000 ",23,['Portugal'],Portugal,,,"1,82"
39,Sandro Cabral,Goalkeeper,"Jul 17, 2000 ",23,['Portugal'],Portugal,Sintra,,"1,92"
,Pedro Barcelos,Goalkeeper,"Jul 6, 2000 ",23,['Portugal'],Portugal,Angra do Heroísmo,,"1,85"
23,Léo Ferreira,Goalkeeper,"Dec 25, 2000 ",23,['Portugal'],Portugal,Leiria,,"1,87"
71,Carlos Peixoto,Goalkeeper,"Jun 29, 2000 ",23,"['Angola', 'Portugal']",Portugal,Guimarães,,"1,90"
,Rodrigo Santos,Goalkeeper,"Jun 19, 2000 ",23,['Portugal'],Portugal,Lisboa,,"1,83"
,Rodrigo Grilo Fonseca,Goalkeeper,"Mar 18, 2000 ",24,['Portugal'],Portugal,Evora,,"1,85"
71,João Gonçalo,Goalkeeper,"Apr 15, 2000 ",23,['Portugal'],Portugal,Guimarães,,"1,85"
,Tiago Santos,Goalkeeper,"Nov 14, 2000 ",23,['Portugal'],Portugal,Almada,,"1,83"
,David Nunes,Goalkeeper,"Jul 29, 2000 ",23,['Portugal'],Portugal,Loures,,"1,81"
,João Silva,Goalkeeper,"Apr 29, 2000 ",23,['Portugal'],Portugal,Braga,,"1,85"
12,Diogo Sá,Goalkeeper,"Sep 12, 2000 ",23,['Portugal'],Portugal,Coimbra,,"1,85"
49,Pedro Costa,Goalkeeper,"Oct 28, 2000 ",23,['Portugal'],Portugal,Braga,,"1,90"
99,Gonçalo Batista,Goalkeeper,"Dec 15, 2000 ",23,['Portugal'],Portugal,,,
29,João Cunha,Goalkeeper,"Mar 30, 2000 ",24,['Portugal'],Portugal,"São Miguel, Açores",,"1,88"
99,Miguel Dias,Goalkeeper,"Mar 23, 2000 ",24,['Portugal'],Portugal,Viseu,,"1,87"
1,Luís Trindade,Goalkeeper,"Feb 4, 2000 ",24,['Portugal'],Portugal,Águeda,,"1,86"
1,André Duarte,Goalkeeper,"May 4, 2000 ",23,['Portugal'],Portugal,Lisboa,,"1,87"
,Filipe Marques Amador,Goalkeeper,"Jan 25, 2000 ",24,['Portugal'],Portugal,Aveiro,,
,Artur Gomes,Goalkeeper,"Feb 23, 2000 ",24,['Portugal'],Portugal,Guimarães,,"1,89"
16,Nini,Goalkeeper,"Jun 20, 2000 ",23,['Portugal'],Portugal,Olhão,,"1,82"
31,Rui Ribeiro,Goalkeeper,"Feb 27, 2000 ",24,['Portugal'],Portugal,Vila Nova de Gaia,,"1,84"
22,Filipe Semedo,Goalkeeper,"Jan 22, 2000 ",24,['Portugal'],Portugal,Cascais,,"1,90"
1,Pedro Simões,Goalkeeper,"Jan 17, 2000 ",24,['Portugal'],Portugal,Anadia,,"1,87"
71,Francisco Meixedo,Goalkeeper,"May 19, 2001 ",22,['Portugal'],Portugal,Porto,,"1,90"
1,Guilherme Fernandes,Goalkeeper,"Mar 28, 2001 ",23,['Portugal'],Portugal,Lisboa,,"1,91"
90,Hugo Cunha,Goalkeeper,"Sep 6, 2001 ",22,['Portugal'],Portugal,Viana do Castelo,,"1,98"
99,Rodrigo Dias,Goalkeeper,"Mar 10, 2001 ",23,['Portugal'],Portugal,Lisboa,,"1,90"
24,Rafael Marcelino,Goalkeeper,"Nov 22, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,84"
99,João Brandão,Goalkeeper,"Aug 10, 2001 ",22,['Portugal'],Portugal,,,"1,85"
12,Luís Martins,Goalkeeper,"Feb 22, 2001 ",23,['Portugal'],Portugal,Vizela,,
99,Gonçalo Machado,Goalkeeper,"Oct 15, 2001 ",22,['Portugal'],Portugal,Moura,,"1,72"
23,Tomás Raínho,Goalkeeper,"Feb 23, 2001 ",23,['Portugal'],Portugal,Lisboa,,"1,85"
24,António Mariani,Goalkeeper,"Aug 10, 2001 ",22,['Portugal'],Portugal,Vila Nova de Gaia,,"1,92"
17,João Carvalho,Goalkeeper,"Jul 30, 2001 ",22,['Portugal'],Portugal,Viseu,,"1,80"
1,Gonçalo Reis,Goalkeeper,"Mar 26, 2001 ",23,['Portugal'],Portugal,Oeiras,,"1,87"
12,Hélder Andrade,Goalkeeper,"Sep 29, 2001 ",22,['Portugal'],Portugal,Montalegre,,"1,92"
13,Gonçalo Tabuaço,Goalkeeper,"Mar 11, 2001 ",23,['Portugal'],Portugal,Porto,,"1,88"
96,Pedro Teixeira,Goalkeeper,"Nov 20, 2001 ",22,['Portugal'],Portugal,Funchal,,"1,92"
1,João Monteiro,Goalkeeper,"May 7, 2001 ",22,['Portugal'],Portugal,Vila Nova de Gaia,,"1,86"
1,Rodrigo Carlos,Goalkeeper,"Mar 6, 2001 ",23,['Portugal'],Portugal,,,
1,Miguel Borges,Goalkeeper,"Jul 8, 2001 ",22,['Portugal'],Portugal,Espinho,,
12,Bruno Santos,Goalkeeper,"Aug 30, 2001 ",22,['Portugal'],Portugal,Amora,,"1,83"
,José Lopes,Goalkeeper,"Jul 17, 2001 ",22,['Portugal'],Portugal,,,
,Diogo Melo,Goalkeeper,"Jun 10, 2001 ",22,['Portugal'],Portugal,,,
13,Simão Santos,Goalkeeper,"Feb 13, 2001 ",23,['Portugal'],Portugal,,,
,Ronny,Goalkeeper,"Aug 24, 2001 ",22,['Portugal'],Portugal,Castelo Branco,,"1,83"
26,Zé Couto,Goalkeeper,"Jul 31, 2001 ",22,['Portugal'],Portugal,Marco de Canaveses,,"1,94"
,Manuel Lopes,Goalkeeper,"Feb 7, 2001 ",23,['Portugal'],Portugal,,,"1,88"
90,Bruno Almeida,Goalkeeper,"Sep 15, 2001 ",22,['Portugal'],Portugal,Oliveira de Azeméis,,"1,86"
1,Fábio Matos,Goalkeeper,"Jan 29, 2001 ",23,['Portugal'],Portugal,Moscavide,,"1,88"
,Josemar,Goalkeeper,"Jun 7, 2001 ",22,['Portugal'],Portugal,,,"1,87"
1,Rúben Guerreiro,Goalkeeper,"Sep 14, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,85"
,Pedro Farinha,Goalkeeper,"Nov 19, 2001 ",22,['Portugal'],Portugal,,,
,Pedro Francisco,Goalkeeper,"Apr 17, 2001 ",22,['Portugal'],Portugal,,,"1,85"
99,Ricardo Morais,Goalkeeper,"Jan 28, 2001 ",23,['Portugal'],Portugal,,,"1,86"
1,Galvanito,Goalkeeper,"Jun 2, 2001 ",22,['Portugal'],Portugal,Portimão,,"1,93"
,Flávio Martins,Goalkeeper,"Dec 7, 2001 ",22,['Portugal'],Portugal,Vila Nova de Gaia,,"1,85"
,Diogo Martins,Goalkeeper,"Sep 13, 2001 ",22,['Portugal'],Portugal,,,"1,92"
,Dário Caetano,Goalkeeper,"Sep 18, 2001 ",22,['Portugal'],Portugal,Pombal,,"1,90"
12,Bruno Miguel,Goalkeeper,"Jun 16, 2001 ",22,['Portugal'],Portugal,Vila Nova de Gaia,,"1,90"
,Francisco Maurício,Goalkeeper,"Sep 19, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,96"
,João Loureiro,Goalkeeper,"Feb 1, 2001 ",23,['Portugal'],Portugal,Santo Tirso,,"1,80"
1,João Abreu,Goalkeeper,"Mar 31, 2001 ",23,['Portugal'],Portugal,Paços de Ferreira,,"1,84"
1,Hugo Mosca,Goalkeeper,"Dec 18, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,91"
24,Jota,Goalkeeper,"May 14, 2001 ",22,['Portugal'],Portugal,Castelo Branco,,"1,78"
,Leonardo Loureiro,Goalkeeper,"Oct 4, 2001 ",22,['Portugal'],Portugal,Coimbra,,"1,88"
1,Tomás Carvalho,Goalkeeper,"Nov 10, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,88"
,Pedro Coito,Goalkeeper,"Apr 15, 2001 ",22,['Portugal'],Portugal,,,
21,Francisco Enes,Goalkeeper,"Feb 21, 2001 ",23,['Portugal'],Portugal,Lisboa,,"1,89"
76,Filipe Neves,Goalkeeper,"May 8, 2001 ",22,['Portugal'],Portugal,Lisboa,,"1,84"
79,Luís Ferreira,Goalkeeper,"Mar 16, 2001 ",23,['Portugal'],Portugal,Fafe,,"1,82"
65,Diogo Figueiredo,Goalkeeper,"Mar 21, 2001 ",23,['Portugal'],Portugal,Porto,,"1,80"
,Diogo Santos,Goalkeeper,"Jul 26, 2001 ",22,['Portugal'],Portugal,Setúbal,,
,Rodrigo Soares,Goalkeeper,"Aug 23, 2001 ",22,['Portugal'],Portugal,Póvoa de Lanhoso,,
,Pedro Pereira,Goalkeeper,"Jan 29, 2001 ",23,['Portugal'],Portugal,Guimarães,,"1,74"
1,Ivo Ferreira,Goalkeeper,"Sep 7, 2001 ",22,['Portugal'],Portugal,Ponte de Lima,,
71,Guilherme Pereira Sequeira,Goalkeeper,"Nov 5, 2001 ",22,"['Luxembourg', 'Portugal']",Portugal,Porto,,
,Bruno Carvalho,Goalkeeper,"Mar 15, 2001 ",23,['Portugal'],Portugal,Barcelos,,"1,84"
,Miguel Portela,Goalkeeper,"Aug 8, 2001 ",22,['Portugal'],Portugal,Ponta Delgada,,"1,82"
77,Telmo,Goalkeeper,"Jul 25, 2001 ",22,['Portugal'],Portugal,Ermesinde,,"1,85"
12,Tiago Camacho,Goalkeeper,"Jun 2, 2001 ",22,['Portugal'],Portugal,,,
,Rafael Cláudio,Goalkeeper,"Apr 27, 2001 ",22,['Portugal'],Portugal,Setúbal,,"1,88"
22,Daniel Da Silva Marques,Goalkeeper,"Jun 2, 2001 ",22,['Portugal'],Portugal,Barreira,,
1,Marco Mosca,Goalkeeper,"Jan 20, 2001 ",23,['Portugal'],Portugal,,,"1,75"
,David Sousa,Goalkeeper,"Jun 2, 2001 ",22,['Portugal'],Portugal,,,
24,Samuel Soares,Goalkeeper,"Jun 15, 2002 ",21,"['Portugal', 'Guinea-Bissau']",Portugal,Amadora,,"1,90"
31,Manuel Baldé,Goalkeeper,"Nov 14, 2002 ",21,"['Guinea-Bissau', 'Portugal']",Portugal,Albufeira,,"1,94"
1,Paulo Cossoco,Goalkeeper,"Jan 21, 2002 ",22,['Portugal'],Portugal,Loures,,"2,03"
99,João Luís,Goalkeeper,"Oct 17, 2002 ",21,['Portugal'],Portugal,,,
1,Daniel Rijo,Goalkeeper,"Sep 15, 2002 ",21,['Portugal'],Portugal,,,
12,Rafael Correia,Goalkeeper,"May 2, 2002 ",21,['Portugal'],Portugal,Santarém,,
12,Rafael Silva,Goalkeeper,"Nov 19, 2002 ",21,['Portugal'],Portugal,Cascais,,"1,86"
99,Luís Teixeira,Goalkeeper,"Dec 8, 2002 ",21,['Portugal'],Portugal,,,"1,80"
,Filipe Queiroz,Goalkeeper,"Dec 12, 2002 ",21,['Portugal'],Portugal,,,
12,Pedro Queichinho,Goalkeeper,"Dec 6, 2002 ",21,['Portugal'],Portugal,,,"1,85"
14,Tomás Pinho,Goalkeeper,"Dec 16, 2002 ",21,['Portugal'],Portugal,,,"1,92"
,Daniel Brito,Goalkeeper,"Aug 12, 2002 ",21,['Portugal'],Portugal,Sintra,,"1,79"
60,Gonçalo Dias,Goalkeeper,"Jun 6, 2002 ",21,['Portugal'],Portugal,Braga,,"1,89"
47,João Oliveira,Goalkeeper,"Sep 18, 2002 ",21,['Portugal'],Portugal,Lisboa,,"1,85"
24,Zé Pedro,Goalkeeper,"Apr 6, 2002 ",22,['Portugal'],Portugal,Penafiel,,"1,86"
92,Tomás Miranda,Goalkeeper,"May 14, 2002 ",21,['Portugal'],Portugal,,,"1,83"
12,Francisco Silva,Goalkeeper,"Oct 13, 2002 ",21,['Portugal'],Portugal,Ponta Delgada,,"1,75"
24,Raimundo Duarte,Goalkeeper,"Jan 29, 2002 ",22,"['Portugal', 'Mozambique']",Portugal,Lisboa,,"1,88"
1,Bruno Guimarães,Goalkeeper,"Aug 27, 2002 ",21,['Portugal'],Portugal,Matosinhos,,"1,88"
,Diogo Cruz,Goalkeeper,"Sep 26, 2002 ",21,['Portugal'],Portugal,Lisboa,,"1,85"
41,Cleiton Nascimento,Goalkeeper,"May 7, 2002 ",21,"['Portugal', 'Brazil']",Portugal,Madalena do Pico,,"1,77"
1,Carlos Marques,Goalkeeper,"Apr 20, 2002 ",21,['Portugal'],Portugal,,,"1,9"
12,Lucas Sá,Goalkeeper,"Aug 25, 2002 ",21,['Portugal'],Portugal,,,"1,85"
24,Diogo Cardoso,Goalkeeper,"Oct 26, 2002 ",21,['Portugal'],Portugal,Vila Nova de Gaia,,"1,81"
24,Tiago Peixoto,Goalkeeper,"May 2, 2002 ",21,['Portugal'],Portugal,Vila de Punhe,,"1,87"
,Tomás Igreja,Goalkeeper,"Jun 19, 2002 ",21,['Portugal'],Portugal,Miranda do Douro,,"1,88"
,Paulinho,Goalkeeper,"Mar 10, 2002 ",22,['Portugal'],Portugal,Gondomar,,
,Filipe Gonçalves,Goalkeeper,"Apr 15, 2002 ",21,['Portugal'],Portugal,,,"1,85"
23,David Inácio,Goalkeeper,"Dec 23, 2002 ",21,['Portugal'],Portugal,Faro,,"1,92"
,Bernardo Dias,Goalkeeper,"Sep 21, 2002 ",21,['Portugal'],Portugal,,,"1,88"
,Paquete,Goalkeeper,"Dec 28, 2002 ",21,['Portugal'],Portugal,Albergaria-a-Velha,,"1,87"
91,Bernardo Santos,Goalkeeper,"Apr 12, 2002 ",21,['Portugal'],Portugal,Silves,,"1,88"
,Duarte Velho,Goalkeeper,"Apr 19, 2002 ",21,['Portugal'],Portugal,Ponte de Lima,,"1,83"
12,Pedro Ferreira,Goalkeeper,"Oct 27, 2002 ",21,['Portugal'],Portugal,Mafra,,"1,76"
12,Rui Pedro,Goalkeeper,"Nov 25, 2002 ",21,['Portugal'],Portugal,Braga,,"1,89"
,João Sousa,Goalkeeper,"Nov 8, 2002 ",21,['Portugal'],Portugal,,,
1,Lucas Fernandes,Goalkeeper,"Jul 1, 2002 ",21,['Portugal'],Portugal,,,"1,85"
,Mateus,Goalkeeper,"Jul 28, 2002 ",21,['Portugal'],Portugal,Gondomar,,"1,83"
99,David Ferreira,Goalkeeper,"Nov 26, 2002 ",21,['Portugal'],Portugal,Matosinhos,,"1,87"
87,Pedro Marafona,Goalkeeper,"Apr 21, 2002 ",21,['Portugal'],Portugal,Guimarães,,"1,80"
1,Marcos Felício,Goalkeeper,"Jan 10, 2002 ",22,['Portugal'],Portugal,Loulé,,"1,86"
30,Henrique Tavares,Goalkeeper,"Jul 29, 2002 ",21,"['Portugal', 'Cape Verde']",Portugal,Almada,,"1,85"
,Helder Ferreira,Goalkeeper,"Oct 5, 2002 ",21,['Portugal'],Portugal,,,
,André Tavares,Goalkeeper,"Jun 12, 2002 ",21,['Portugal'],Portugal,,,"1,94"
,Ângelo Nascimeneto,Goalkeeper,"Jun 17, 2002 ",21,['Portugal'],Portugal,Chaves,,"1,86"
77,Gonçalo Paralvas,Goalkeeper,"Feb 7, 2002 ",22,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,84"
12,Daniel Sá,Goalkeeper,"Feb 19, 2002 ",22,['Portugal'],Portugal,Famalicão,,"1,85"
,Diogo Alves,Goalkeeper,"Jun 10, 2002 ",21,['Portugal'],Portugal,Faro,,"1,93"
22,Hugo Costa,Goalkeeper,"Apr 25, 2002 ",21,['Portugal'],Portugal,Maia,,"1,91"
1,Francisco Lemos,Goalkeeper,"Sep 13, 2002 ",21,['Portugal'],Portugal,Lisboa,,"1,93"
,Igor Bastos,Goalkeeper,"Feb 3, 2002 ",22,['Portugal'],Portugal,Santa Maria da Feira,,
,Tomás Fontes,Goalkeeper,"Dec 10, 2002 ",21,['Portugal'],Portugal,Arouca,,"1,89"
,Luís Costa,Goalkeeper,"Dec 21, 2002 ",21,['Portugal'],Portugal,Braga,,"1,84"
91,Sérgio Dutra,Goalkeeper,"Mar 22, 2002 ",22,"['Portugal', 'United States']",Portugal,Açores,,"1,88"
,Diogo Guarda,Goalkeeper,"Feb 25, 2002 ",22,['Portugal'],Portugal,Lisboa,,"1,81"
,Ricardo van der Laan,Goalkeeper,"Oct 20, 2002 ",21,"['Portugal', 'Netherlands']",Portugal,Cascais,,"1,94"
,Iuri Pinchuk,Goalkeeper,"Dec 11, 2002 ",21,['Portugal'],Portugal,Aldeia Gavinha,,
99,Diogo Almeida,Goalkeeper,"Jan 30, 2002 ",22,['Portugal'],Portugal,Setúbal,,"1,83"
81,Diogo Dias,Goalkeeper,"Jun 17, 2003 ",20,['Portugal'],Portugal,Cascais,,"1,88"
98,Ricardo Ribeiro,Goalkeeper,"May 23, 2003 ",20,['Portugal'],Portugal,Alcobaça,,"1,86"
,Martim Duarte,Goalkeeper,"Jan 17, 2003 ",21,['Portugal'],Portugal,Lisboa,,"1,85"
22,António Henriques,Goalkeeper,"Jun 21, 2003 ",20,['Portugal'],Portugal,,,
24,Carlos Arez,Goalkeeper,"Jul 14, 2003 ",20,['Portugal'],Portugal,Tavira,,"1,81"
,Eduardo Saavedra,Goalkeeper,"Jul 2, 2003 ",20,['Portugal'],Portugal,Porto,,"1,84"
24,Tiago Neto,Goalkeeper,"Dec 15, 2003 ",20,['Portugal'],Portugal,Setúbal,,"1,85"
,João Moutela,Goalkeeper,"Jul 21, 2003 ",20,['Portugal'],Portugal,Estarreja,,"1,93"
12,Rúben Cerqueira,Goalkeeper,"Jul 15, 2003 ",20,['Portugal'],Portugal,,,"1,88"
24,João Correia,Goalkeeper,"Nov 28, 2003 ",20,['Portugal'],Portugal,Gondomar,,"1,95"
,Francisco Almeida,Goalkeeper,"Jan 24, 2003 ",21,['Portugal'],Portugal,,,
,Rodrigo Neves,Goalkeeper,"Sep 10, 2003 ",20,['Portugal'],Portugal,,,
1,Rodrigo Lima,Goalkeeper,"Jun 24, 2003 ",20,['Portugal'],Portugal,,,"1,80"
53,Rafa,Goalkeeper,"Sep 28, 2003 ",20,['Portugal'],Portugal,Guimarães,,"1,93"
,Ivan Cardoso,Goalkeeper,"Nov 13, 2003 ",20,['Portugal'],Portugal,Porto,,"1,84"
13,Afonso Botelho,Goalkeeper,"May 8, 2003 ",20,['Portugal'],Portugal,,,"1,83"
1,Daniel Carvalho,Goalkeeper,"Nov 2, 2003 ",20,['Portugal'],Portugal,Lisboa,,"1,82"
31,Gonçalo Ferreira,Goalkeeper,"Oct 1, 2003 ",20,['Portugal'],Portugal,Porto,,
,Ricardo Brasil,Goalkeeper,"Sep 23, 2003 ",20,['Portugal'],Portugal,Angra do Heroísmo,,"1,73"
,Rafael Gomes,Goalkeeper,"Apr 30, 2003 ",20,['Portugal'],Portugal,Torres Vedras,,"1,92"
24,Miguel Ribeiro,Goalkeeper,"Feb 11, 2003 ",21,['Portugal'],Portugal,,,
,João Albino,Goalkeeper,"Jan 21, 2003 ",21,['Portugal'],Portugal,Alvor,,
,Francisco Martins,Goalkeeper,"Sep 19, 2003 ",20,['Portugal'],Portugal,Anadia,,"1,94"
1,Diogo Saraiva,Goalkeeper,"Feb 12, 2003 ",21,['Portugal'],Portugal,,,
,Nuno Prrosh,Goalkeeper,"Mar 19, 2003 ",21,['Portugal'],Portugal,Braga,,"1,81"
,Gonçalo Fonseca,Goalkeeper,"Feb 11, 2003 ",21,['Portugal'],Portugal,Matosinhos,,"1,94"
1,Tiago Silva,Goalkeeper,"Jul 29, 2003 ",20,['Portugal'],Portugal,Ponte da Barca,,"1,88"
,João Félix,Goalkeeper,"Jan 23, 2003 ",21,['Portugal'],Portugal,Portimão,,"1,82"
53,André Couto,Goalkeeper,"Jul 23, 2003 ",20,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,86"
98,Gonçalo Machado,Goalkeeper,"Jun 13, 2003 ",20,['Portugal'],Portugal,Mondim de Basto,,"1,92"
24,Gonçalo Fabião,Goalkeeper,"Feb 18, 2003 ",21,['Portugal'],Portugal,Leiria,,"1,82"
55,Pedro Gomes,Goalkeeper,"Mar 15, 2003 ",21,['Portugal'],Portugal,Funchal,,"1,88"
,Diogo Delaunay,Goalkeeper,"Feb 18, 2003 ",21,['Portugal'],Portugal,,,
24,Guilherme Monteiro,Goalkeeper,"Oct 25, 2003 ",20,['Portugal'],Portugal,Santarém,,"1,79"
1,David Romana,Goalkeeper,"Feb 5, 2003 ",21,['Portugal'],Portugal,Vila Nova de Gaia,,"1,82"
31,Eduardo Esteves,Goalkeeper,"Mar 15, 2003 ",21,['Portugal'],Portugal,Guimarães,,"1,90"
,Vasco Gaspar,Goalkeeper,"May 26, 2003 ",20,['Portugal'],Portugal,Lisboa,,"1,91"
67,Samu,Goalkeeper,"May 10, 2003 ",20,['Portugal'],Portugal,Guimarães,,"1,87"
1,Tomás Alho,Goalkeeper,"Oct 17, 2003 ",20,['Portugal'],Portugal,,,
50,Lucas Sousa,Goalkeeper,"Aug 21, 2003 ",20,"['Portugal', 'Luxembourg']",Portugal,,,
1,Rafael Serra,Goalkeeper,"Oct 17, 2003 ",20,['Portugal'],Portugal,,,
,Francisco Martins,Goalkeeper,"Feb 17, 2003 ",21,['Portugal'],Portugal,Paços de Ferreira,,"1,81"
25,Miguel Pegado,Goalkeeper,"Jun 23, 2003 ",20,['Portugal'],Portugal,Mirandela,,
12,Bruno Pio,Goalkeeper,"Jan 28, 2003 ",21,['Portugal'],Portugal,Chaves,,"1,85"
26,Rafael Flores,Goalkeeper,"Jul 26, 2003 ",20,['Portugal'],Portugal,Vila Nova de Gaia,,"1,88"
12,Afonso Silva,Goalkeeper,"Mar 25, 2003 ",21,['Portugal'],Portugal,Ílhavo,,"1,88"
1,Pedro Afonso,Goalkeeper,"Jul 8, 2003 ",20,['Portugal'],Portugal,Câmara de Lobos,,
1,Lucas Ferreira,Goalkeeper,"Nov 16, 2003 ",20,['Portugal'],Portugal,Vizela,,"1,88"
56,Tiago Gonçalves,Goalkeeper,"Apr 26, 2003 ",20,['Portugal'],Portugal,Vinhais,,"1,97"
