Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
,Gaëtan Jost,Goalkeeper,"Apr 4, 1996 ",27,['France'],France,Straßburg,"1,89",-
,Malo Rolland,Goalkeeper,"Mar 8, 1996 ",27,['France'],France,Pontivy,"1,82",-
,Nicolas Helin,Goalkeeper,"Jul 5, 1996 ",27,['France'],France,Saint-Germain-en-Laye,"1,82",-
,Cyril Fogacci,Goalkeeper,"Oct 1, 1996 ",27,['France'],France,Ajaccio,"1,83",-
,Pierre-Alexandre Bois,Goalkeeper,"Feb 10, 1996 ",28,['France'],France,Lyon,"1,92",-
,Christopher Dauphin,Goalkeeper,"Feb 22, 1996 ",28,['France'],France,Troyes,"1,86",-
,Alexandre Marfaing,Goalkeeper,"Feb 10, 1996 ",28,['France'],France,Sèvres,"1,90",-
,Gauthier Hardy,Goalkeeper,"Oct 29, 1996 ",27,['France'],France,Saint-Herblain,"1,78",-
,Mathieu Iribarnegaray,Goalkeeper,"Apr 24, 1996 ",27,['France'],France,Pau,"1,76",-
,Alexandre Brucato,Goalkeeper,"Jan 20, 1996 ",28,['France'],France,Lagny-sur-Marne,"1,94",-
,Lucas Buisson,Goalkeeper,"Mar 12, 1996 ",27,['France'],France,Dôle,"1,84",-
,Lucas Jean,Goalkeeper,"Jan 9, 1996 ",28,"['France', 'Portugal']",France,Cléremont-ferrand,"1,88",-
,Cyriack Garel,Goalkeeper,"Jul 13, 1996 ",27,['France'],France,Rennes,"1,83",-
30,Jordan Gil,Goalkeeper,"Nov 1, 1996 ",27,['France'],France,Bagnols-sur-Cèze,"1,80",-
,Alexandre Menay,Goalkeeper,"Jul 5, 1996 ",27,['France'],France,Mantes-la-Jolie,"1,85",-
,David Graziani,Goalkeeper,"Mar 2, 1996 ",28,['France'],France,Ajaccio,"1,76",-
,Dorian Grange,Goalkeeper,"May 10, 1996 ",27,['France'],France,Pierre-Bénite,"1,84",-
,Alexander Vencel,Goalkeeper,"Apr 13, 1996 ",27,"['Slovakia', 'France']",France,Strasbourg,,-
30,Gautier Larsonneur,Goalkeeper,"Feb 23, 1997 ",27,['France'],France,Saint-Renan,"1,81",€3.50m
16,Maxence Prévot,Goalkeeper,"Apr 9, 1997 ",26,['France'],France,Belfort,"1,87",€1.50m
16,Nicolas Lemaître,Goalkeeper,"Jan 12, 1997 ",27,['France'],France,Reims,"1,89",€600k
16,Thomas Secchi,Goalkeeper,"Jun 19, 1997 ",26,['France'],France,Paris,"1,85",€150k
40,Romain Cagnon,Goalkeeper,"May 12, 1997 ",26,['France'],France,Angers,"1,90",€100k
30,Léonard Aggoune,Goalkeeper,"Dec 18, 1997 ",26,"['France', 'Algeria']",France,Paris,"1,86",€25k
,Bruno Cador,Goalkeeper,N/A ,26,"['France', 'Cameroon']",France,Sèvres,"1,86",-
,Josaphat Makengo,Goalkeeper,"Jul 15, 1997 ",26,['France'],France,Lagny-sur-Marne,"1,80",-
,Germain Cathelineau,Goalkeeper,"Jan 11, 1997 ",27,['France'],France,Château-Gontier,,-
30,Jordan Sicaire,Goalkeeper,"Feb 14, 1997 ",27,['France'],France,Brive-la-Gaillarde,,-
,Hugo Minier,Goalkeeper,"Jul 14, 1997 ",26,['France'],France,Nantes,"1,88",-
,Pierre Cahart,Goalkeeper,"Mar 19, 1997 ",26,['France'],France,,"1,88",-
1,Théo Vermot,Goalkeeper,"Jan 27, 1997 ",27,['France'],France,Fréjus,"1,90",-
40,Paul Bernardoni,Goalkeeper,"Apr 18, 1997 ",26,['France'],France,Évry,"1,93",€2.20m
1,Quentin Braat,Goalkeeper,"Jul 6, 1997 ",26,['France'],France,Fontainebleau,"1,94",€600k
1,Pierre Patron,Goalkeeper,"Aug 20, 1997 ",26,['France'],France,Vannes,"1,91",€300k
1,Teddy Bartouche,Goalkeeper,"Jun 5, 1997 ",26,"['Guadeloupe', 'France']",France,Lagny-sur-Marne,"1,78",€100k
16,Erwan Drais,Goalkeeper,"Aug 8, 1997 ",26,"['France', 'Morocco']",France,Le Blanc-Mesnil,"1,90",€50k
,Jérôme Van Pottalsberghe,Goalkeeper,"Nov 8, 1997 ",26,['France'],France,Valenciennes,"1,88",-
,Benjamin David,Goalkeeper,"Feb 26, 1997 ",27,['France'],France,Ploemeur,,-
1,Téo Hamelin,Goalkeeper,"Jul 5, 1997 ",26,"['France', 'Poland']",France,Fontainebleau,"1,89",-
,Pablo Torres,Goalkeeper,"Jun 21, 1997 ",26,['France'],France,Argenteuil,,-
,Théo Guérin,Goalkeeper,"Jan 23, 1997 ",27,['France'],France,Langon,,-
16,Patrick Sintcheu,Goalkeeper,"Dec 28, 1997 ",26,"['France', 'Cameroon']",France,Rosny-sous-Bois,"1,97",-
,Valentin Lamoulie,Goalkeeper,"Mar 2, 1997 ",27,['France'],France,Aix-en-Provence,"1,80",-
1,Enzo Pauchet,Goalkeeper,"Mar 22, 1997 ",26,['France'],France,Nevers,"1,90",-
30,Antoine Seyer,Goalkeeper,"Jul 30, 1997 ",26,"['France', 'Mexico']",France,Saverne,"1,93",-
1,Corentin Escandre,Goalkeeper,"Apr 17, 1997 ",26,['France'],France,Honfleur,,-
,Thibault Cottes,Goalkeeper,"Jul 5, 1997 ",26,['France'],France,Toulouse,"1,82",-
1,Alexis André Jr.,Goalkeeper,"May 31, 1997 ",26,"['Morocco', 'France']",France,Mulhausen,"1,93",-
,Matthieu Nordt,Goalkeeper,"Aug 25, 1997 ",26,"['France', 'Germany']",France,Bitche,"1,86",-
16,Aubin Long,Goalkeeper,"Mar 20, 1997 ",26,['France'],France,Nyoms,"1,87",-
,Paul-André Guerin,Goalkeeper,"Sep 26, 1997 ",26,['France'],France,Ajaccio,"1,83",-
,Simon Lefebvre,Goalkeeper,"May 6, 1997 ",26,['France'],France,Tarbes,"2,03",-
,Axel Salhi,Goalkeeper,"Feb 23, 1997","Feb 23, 1997","['France', 'Algeria']",France,Noisy-le-Grand,"1,88",-
,Tony Tropeano,Goalkeeper,"Jan 12, 1997 ",27,['France'],France,Saint-Raphaël,"1,83",-
,Clément Pétrel,Goalkeeper,"Mar 20, 1997 ",26,['France'],France,Blendecques,"1,81",-
,Bilali Doucouré,Goalkeeper,"Feb 11, 1997 ",27,"['France', 'Mali']",France,Meulan,"1,98",-
,Titouan Le Roux,Goalkeeper,"Mar 11, 1997 ",26,['France'],France,Paris,"1,82",-
,Gauthier Banaziak,Goalkeeper,"May 25, 1997 ",26,['France'],France,Noyon,,-
,Reynald Framery,Goalkeeper,"Mar 21, 1997 ",26,['France'],France,Saint-Martin-Lès-Boulogne,"1,84",-
,Symphorien Munda,Goalkeeper,"Feb 13, 1997 ",27,['France'],France,Annemasse,"1,91",-
,Pierre Thommen,Goalkeeper,"Sep 26, 1997 ",26,['Switzerland'],France,Saint-Louis (Haut-Rhin),,-
,Mattéo Petitgenet,Goalkeeper,"May 21, 1997 ",26,['France'],France,Ploemeur,"1,85",-
,Yuri Bouchaib Bacuzzi,Goalkeeper,"May 30, 1997 ",26,"['Morocco', 'Italy']",France,Nizza,"1,85",-
,Clément Daures,Goalkeeper,"Jul 13, 1997 ",26,['France'],France,Rodez,"1,82",-
16,Louis Deschateaux,Goalkeeper,"Apr 16, 1997 ",26,['France'],France,Caen,"1,84",-
,Dylann Dufrenne,Goalkeeper,"Mar 29, 1997 ",26,['France'],France,Saint-Pol-sur-Mer,"1,91",-
,Fabien Baconnier,Goalkeeper,"Jan 21, 1997 ",27,['France'],France,Aix-en-Provence,,-
,Paulo Pinho,Goalkeeper,"Feb 11, 1997 ",27,"['Portugal', 'France']",France,Amiens,"1,84",-
,Corentin Schmittheissler,Goalkeeper,"Apr 22, 1997 ",26,['France'],France,Sélestat,,-
1,Luca Zidane,Goalkeeper,"May 13, 1998 ",25,"['France', 'Spain']",France,Marseille,"1,83",€2.00m
28,Louis Thébault-Yamaguchi,Goalkeeper,"May 28, 1998 ",25,['Japan'],France,Paris,"1,88",€400k
,Ouparine Djoco,Goalkeeper,"Apr 22, 1998 ",25,"['Guinea-Bissau', 'France']",France,Juvisy-sur-Orge,"1,89",€300k
16,Thomas Callens,Goalkeeper,"Sep 6, 1998 ",25,['France'],France,Brest,"1,82",€250k
,Killian Le Roy,Goalkeeper,"Jan 31, 1998 ",26,['France'],France,Pabu,"1,93",€75k
99,Marvyn Dorchin,Goalkeeper,"Aug 4, 1998 ",25,['France'],France,Nice,"1,85",€25k
77,Leonardo Costa,Goalkeeper,"Dec 10, 1998 ",25,"['Hongkong', 'Italy']",France,,"1,86",€10k
,Damien Escoula,Goalkeeper,"Apr 4, 1998 ",25,['France'],France,Auch,,-
,Muhammed Anis Messaoudi,Goalkeeper,"Jun 6, 1998 ",25,['France'],France,Mulhouse,,-
,Xavier Renard,Goalkeeper,"Jun 4, 1998 ",25,['France'],France,Vierzon,"1,80",-
1,Quentin Hocini,Goalkeeper,"Jan 9, 1998 ",26,"['France', 'Algeria']",France,Chambéry,"1,85",-
,Jean-Baptiste Micheli,Goalkeeper,"Mar 17, 1998 ",25,['France'],France,Bastia,"1,90",-
,Ewen Le Gallo,Goalkeeper,N/A ,26,[],France,La Roche-sur-Yon,N/A,-
16,Dimitry Bertaud,Goalkeeper,"Jun 6, 1998 ",25,"['DR Congo', 'France']",France,Montpellier,"1,80",€1.20m
16,Nicolas Kocik,Goalkeeper,"Aug 4, 1998 ",25,"['France', 'Poland']",France,Maubeuge,"1,93",€350k
1,Sébastien Cibois,Goalkeeper,"Mar 2, 1998 ",26,['France'],France,Argenteuil,"1,92",€300k
1,Loïc Badiashile,Goalkeeper,"Feb 5, 1998 ",26,"['France', 'DR Congo']",France,Limoges,"1,86",€100k
24,Lucas Giffard,Goalkeeper,"Jan 3, 1998 ",26,['France'],France,Dax,,€50k
,Cédric Lunardi,Goalkeeper,"May 23, 1998 ",25,['France'],France,Ajaccio,,€25k
,Jean-Baptiste Chollier,Goalkeeper,"Oct 26, 1998 ",25,['France'],France,Périgueux,,-
,Yanis Jeannin,Goalkeeper,"Apr 28, 1998 ",25,"['France', 'Algeria']",France,Besançon,"1,85",-
,Antoine Meneu,Goalkeeper,"Feb 24, 1998 ",26,['France'],France,Montpellier,"1,85",-
,Youssouf Silla,Goalkeeper,"Mar 4, 1998 ",25,"['France', 'Mauritania']",France,Orsay,,-
16,Dorian Chiotti,Goalkeeper,"Aug 16, 1998 ",25,"['Mauritius', 'France']",France,Clermont-Ferrand,"1,87",-
16,Vicenzo Bezzina,Goalkeeper,"Jun 20, 1998 ",25,['France'],France,Saint-Raphaël,"1,80",-
30,Jean-Louis Carlotti,Goalkeeper,"Dec 26, 1998 ",25,"['France', 'Italy']",France,Bastia,"1,79",-
,Théo Sanchez,Goalkeeper,"Jan 29, 1998 ",26,['France'],France,Gignac-la-Nerthe,"1,84",-
,Mathieu Si Bachir,Goalkeeper,N/A ,25,[],France,,N/A,-
,Walter Percevaux,Goalkeeper,"Dec 18, 1998 ",25,['France'],France,Longjumeau,"1,81",-
,Romain Hanquinquant,Goalkeeper,"Nov 28, 1998 ",25,['France'],France,Rouen,,-
,Victor Pelleray,Goalkeeper,"Jun 5, 1998 ",25,['France'],France,Le Mans,"1,86",-
,Charly Beber Serreri,Goalkeeper,"Nov 20, 1998 ",25,['France'],France,Ajaccio,"1,85",-
45,Numan Soysal,Goalkeeper,"Jan 31, 1998 ",26,"['France', 'Türkiye']",France,Fontainebleau,"1,86",-
30,Anthony Maisonnial,Goalkeeper,"Mar 23, 1998 ",25,['France'],France,Saint-Priest-en-Jarez,"1,88",-
,Allan Momege,Goalkeeper,"Feb 21, 1998 ",26,['France'],France,Paris,"1,84",-
,Solal Pelmard,Goalkeeper,"May 24, 1998 ",25,['France'],France,Le Blanc-Mesnil,"1,85",-
,Arthur Schmitt,Goalkeeper,"Jul 14, 1998 ",25,['France'],France,Strasbourg,,-
,Clément Anet,Goalkeeper,"Jan 29, 1998 ",26,['France'],France,Laval,"1,84",-
1,Si Mohamed El Hadouchi,Goalkeeper,"Jul 30, 1998 ",25,"['Netherlands', 'Morocco']",France,Niort,"1,94",-
40,Over Mandanda,Goalkeeper,"Oct 26, 1998 ",25,"['France', 'DR Congo']",France,Évreux,"1,76",-
,Victor Paillon,Goalkeeper,"Jun 30, 1998 ",25,['France'],France,,,-
1,Léopold Maitre,Goalkeeper,"May 7, 1998 ",25,['France'],France,Villeurbanne,"1,87",-
,Aymerick Coridon,Goalkeeper,"May 18, 1998 ",25,"['France', 'Martinique']",France,Pabu,,-
16,Lucas Caruso,Goalkeeper,"Nov 4, 1998 ",25,"['France', 'Italy']",France,Saint-Avold,"1,90",-
94,Yehvann Diouf,Goalkeeper,"Nov 16, 1999 ",24,"['France', 'Senegal']",France,Montreuil-sous-Bois,"1,90",€10.00m
1,Samu,Goalkeeper,"May 12, 1999 ",24,"['Portugal', 'France']",France,,"1,93",€450k
16,Lucas Dias,Goalkeeper,"May 22, 1999 ",24,"['France', 'Portugal']",France,Lyon,"1,87",€200k
25,Didier Desprez,Goalkeeper,"Mar 13, 1999 ",24,['France'],France,Lille,"1,90",€125k
1,Ahmed Abdelkader,Goalkeeper,"Feb 19, 1999 ",25,"['Algeria', 'France']",France,Brest,"1,93",€100k
90,Dylan Silva,Goalkeeper,"Feb 10, 1999 ",25,"['Cape Verde', 'Portugal']",France,Marseille,"1,94",€100k
40,Théo Chatelain,Goalkeeper,"Oct 22, 1999 ",24,['France'],France,Valenciennes,"1,87",€50k
30,Sasha Bernard,Goalkeeper,"Dec 18, 1999 ",24,['France'],France,Clamart,"1,82",€25k
,Thomas Chesneau,Goalkeeper,"Apr 28, 1999 ",24,['France'],France,Sèvres,"1,94",€25k
1,Billal Djattit,Goalkeeper,"Nov 16, 1999 ",24,"['France', 'Algeria']",France,Marseille,"1,80",€10k
12,Anthyme Repan,Goalkeeper,"Nov 12, 1999 ",24,['France'],France,Charleville-Mézières,"1,86",€10k
,Yves Etroukang,Goalkeeper,"Jun 13, 1999 ",24,"['France', 'Cameroon']",France,Villepinte,"1,95",-
,Mattéo Cominges,Goalkeeper,"Oct 6, 1999 ",24,['France'],France,Challans,,-
13,Gaëtan Poussin,Goalkeeper,"Jan 13, 1999 ",25,['France'],France,Le Mans,"1,86",€800k
1,Sullivan Péan,Goalkeeper,"Oct 27, 1999 ",24,['France'],France,Cherbourg,"1,92",€350k
30,Grégoire Coudert,Goalkeeper,"Apr 3, 1999 ",24,['France'],France,Rodez,"1,88",€150k
1,Anthony Herbin,Goalkeeper,"May 19, 1999 ",24,['France'],France,Dechy,"1,88",€100k
16,Dorian Salhi,Goalkeeper,"Jun 1, 1999 ",24,"['France', 'Algeria']",France,Noisy-le-Grand,"1,85",€100k
40,Calvin Haïdara,Goalkeeper,"Jun 11, 1999 ",24,"['France', 'Mali']",France,Saint-Denis,"1,85",€75k
,Malcolm Barcola,Goalkeeper,"May 14, 1999 ",24,"['Togo', 'France']",France,Lyon,"1,95",€50k
,Fabien Boulamoy,Goalkeeper,"Jun 2, 1999 ",24,['France'],France,Le Puy-en-Velay,"1,81",€25k
1,Yanis Hénin,Goalkeeper,"Jun 24, 1999 ",24,"['Morocco', 'France']",France,Paris,"1,86",€20k
40,Boubacar Bah,Goalkeeper,"Jul 9, 1999 ",24,"['France', 'Morocco']",France,Nice,"1,88",€10k
,Brian da Veiga,Goalkeeper,"Feb 25, 1999 ",25,['France'],France,Montreuil,,-
,Julien Arrighi,Goalkeeper,"Jan 25, 1999 ",25,['France'],France,Ghisonaccia,,-
,Henri-Dominique Giancoli,Goalkeeper,"Sep 20, 1999 ",24,['France'],France,Bastia,"1,88",-
,Noé Reymond Forkani,Goalkeeper,"Feb 27, 1999 ",25,['France'],France,Saint-Étienne,"1,85",-
,Jason Mukulu,Goalkeeper,"Jan 17, 1999 ",25,['France'],France,Montreuil,,-
,Jason Fesquet,Goalkeeper,"Sep 14, 1999 ",24,['France'],France,Brest,"1,85",-
,Yanis Maamouche,Goalkeeper,"Dec 22, 1999 ",24,"['Morocco', 'France']",France,,"1,90",-
,Judicaël Makengo,Goalkeeper,"Dec 20, 1999 ",24,['France'],France,,"1,92",-
,Alexis Sevestre,Goalkeeper,"Mar 2, 1999 ",25,['France'],France,Moulins,"1,83",-
30,Charly Jan,Goalkeeper,"May 27, 1999 ",24,['France'],France,Vannes,"1,86",-
,Adrien Libbra,Goalkeeper,"Jan 21, 1999 ",25,['France'],France,,"1,80",-
,Ayoub Djilali,Goalkeeper,"Nov 13, 1999 ",24,"['France', 'Algeria']",France,Bourges,,-
16,Marvin Golitin,Goalkeeper,"Dec 18, 1999 ",24,"['French Guiana', 'France']",France,Paris,"1,94",-
,Hugo Constant,Goalkeeper,"Nov 26, 1999 ",24,['France'],France,Nancy,"1,89",-
,Hugo Hagège,Goalkeeper,"Nov 12, 1999 ",24,['France'],France,Lyon,"1,84",-
,Yann Le Meur,Goalkeeper,"Aug 7, 1999 ",24,['France'],France,Cambrai,,-
,Allan Rakotovazaha,Goalkeeper,"Oct 3, 1999 ",24,"['Madagascar', 'France']",France,,"1,83",-
,Valentin Pinto,Goalkeeper,"Apr 24, 1999 ",24,"['Portugal', 'France']",France,Meaux,,-
,Martial Caserta,Goalkeeper,"Jun 17, 1999 ",24,['France'],France,Martigues,"1,85",-
,Nadji Chorfa,Goalkeeper,"Jan 11, 1999 ",25,"['France', 'Algeria']",France,Lyon,"1,79",-
,Evan Dréau,Goalkeeper,"Feb 9, 1999 ",25,['France'],France,Auray,"1,83",-
16,Adrien Jobelot,Goalkeeper,"Nov 23, 1999 ",24,['France'],France,Juvisy-sur-Orge,"1,75",-
,Florian Printant,Goalkeeper,"Feb 26, 1999 ",25,['France'],France,,"1,80",-
40,Ahmadou Dia,Goalkeeper,"Oct 13, 1999 ",24,"['France', 'Senegal']",France,Lyon,"1,85",-
,Théo Bermond,Goalkeeper,"Dec 26, 1999 ",24,['France'],France,Gap,"1,85",-
,Jessy Martin,Goalkeeper,"May 14, 1999 ",24,['France'],France,Châteauroux,,-
1,Simon Ternynck,Goalkeeper,"Mar 19, 1999 ",24,['France'],France,Nancy,"1,94",-
,Pierre-Louis Divet,Goalkeeper,"Oct 1, 1999 ",24,['France'],France,Rennes,"1,78",-
,Julien Dupont,Goalkeeper,"Jan 19, 1999 ",25,['France'],France,Bois-Bernard,,-
30,Matis Carvalho,Goalkeeper,"Apr 28, 1999 ",24,"['Portugal', 'France']",France,Nantes,"1,86",-
,Théo Louis,Goalkeeper,"Jul 12, 1999 ",24,"['France', 'French Guiana']",France,Luxeuil-les-Bains,"1,89",-
,Hugo Wantz,Goalkeeper,"Mar 24, 1999 ",24,"['France', 'Luxembourg']",France,Clermont Ferrand,"1,88",-
,Ryan Bouallak,Goalkeeper,"Aug 19, 1999 ",24,"['France', 'Algeria']",France,Montreuil,"1,90",-
,Yorgan Agblemagnon,Goalkeeper,"Jul 9, 1999 ",24,"['Togo', 'France']",France,Vierzon,"1,89",-
,Kandjoura Camara,Goalkeeper,"Jun 2, 1999 ",24,"['Guinea', 'France']",France,Marseille,,-
40,Nicolas Garcia,Goalkeeper,"May 19, 1999 ",24,"['France', 'Spain']",France,Saint-Priest,"1,84",-
,Antonin Lelièvre,Goalkeeper,"Aug 18, 1999 ",24,['France'],France,Clamart,,-
1,Illan Meslier,Goalkeeper,"Mar 2, 2000 ",24,['France'],France,Lorient,"1,97",€18.00m
,André Alcaráz,Goalkeeper,"Jan 8, 2000 ",24,"['Mexico', 'France']",France,Narbonne,"1,85",€600k
12,Brian Araújo,Goalkeeper,"Apr 29, 2000 ",23,"['Portugal', 'France']",France,Paris,"1,89",€200k
1,Ewan Hatfout,Goalkeeper,"Apr 1, 2000 ",23,"['France', 'Algeria']",France,Échirolles,"1,94",€100k
31,Garissone Innocent,Goalkeeper,"Apr 16, 2000 ",23,"['Haiti', 'France']",France,Ivry-sur-Seine,"1,92",€100k
,Hamza Aarabi,Goalkeeper,"Dec 5, 2000 ",23,['France'],France,Orléans,,-
,Zacharie Stipo,Goalkeeper,"Jan 11, 2000 ",24,"['France', 'Italy']",France,Montpellier,"1,79",-
,Fabien Botello,Goalkeeper,"Apr 26, 2000 ",23,['France'],France,Calvi,,-
,Gaylord Pissy,Goalkeeper,"Oct 14, 2000 ",23,['France'],France,,,-
22,David Quimfumu,Goalkeeper,"Feb 23, 2000 ",24,['France'],France,Ambilly,"1,90",-
16,Arnaud Carboni,Goalkeeper,"Apr 4, 2000 ",23,['France'],France,,,-
,Ibrahima Diallo,Goalkeeper,"Aug 14, 2000 ",23,"['Guinea', 'France']",France,Vénissieux,"1,88",-
,Julien Guesnet,Goalkeeper,"May 24, 2000 ",23,['France'],France,,"1,87",-
30,Yahia Fofana,Goalkeeper,"Aug 21, 2000 ",23,"[""Cote d'Ivoire"", 'France']",France,Paris,"1,94",€2.50m
94,Dominique Youfeigane,Goalkeeper,"Feb 7, 2000 ",24,"['Central African Republic', 'France']",France,Saint-Maurice,"1,88",€250k
,Florent Duparchy,Goalkeeper,"Jun 20, 2000 ",23,['France'],France,Lyon,"1,87",€100k
91,Melvin Mastil,Goalkeeper,"Feb 19, 2000 ",24,"['France', 'Algeria']",France,Thonon-les-Bains,"1,94",€100k
40,Ilario de Clemente,Goalkeeper,"Jan 13, 2000 ",24,"['France', 'Italy']",France,Nice,"1,91",€50k
,Emir Karray,Goalkeeper,"Nov 24, 2000 ",23,"['France', 'Tunisia']",France,,"1,84",-
,Alban Lyonnet,Goalkeeper,"Mar 9, 2000 ",23,['France'],France,Lyon,"1,87",-
,Julien Thierry-Grenier,Goalkeeper,"Oct 2, 2000 ",23,['France'],France,Caen,"1,75",-
1,Haikel Benlaref,Goalkeeper,"Apr 28, 2000 ",23,['France'],France,,"1,87",-
,Grégory Varin,Goalkeeper,"Jun 13, 2000 ",23,['France'],France,Rouen,,-
,Quentin Musset,Goalkeeper,"Mar 13, 2000 ",23,['France'],France,Saumur,,-
,Adrien Sautron,Goalkeeper,"Mar 19, 2000 ",23,['France'],France,Loudéac,,-
,Ronan Communier,Goalkeeper,"Jul 15, 2000 ",23,['France'],France,Fougères,,-
,Baptiste Cappelier,Goalkeeper,"Mar 19, 2000 ",23,['France'],France,Brive-la-Gaillarde,,-
,Andy Lamy,Goalkeeper,"Mar 23, 2000 ",23,['France'],France,Saint-Malo,,-
,Valentin Petton,Goalkeeper,"Jun 30, 2000 ",23,['France'],France,Brest,"1,83",-
,Samy Hadj Hamou,Goalkeeper,"Apr 25, 2000 ",23,"['France', 'Algeria']",France,Paris,"1,81",-
,Corentin Milhau,Goalkeeper,"Feb 11, 2000 ",24,['France'],France,Martigues,,-
30,Valentin Rabouille,Goalkeeper,"Apr 15, 2000 ",23,['France'],France,Belfort,"1,87",-
,Benjamin Ligali,Goalkeeper,"Apr 27, 2000 ",23,"['France', 'Benin']",France,Montpellier,"1,81",-
99,Hugo Wolf,Goalkeeper,"Apr 1, 2000 ",23,['France'],France,Saint-Avold,"2,00",-
,Thierry Weber,Goalkeeper,"Mar 20, 2000 ",23,['France'],France,Arles,"1,86",-
,Louis Pelletier,Goalkeeper,"Feb 3, 2000 ",24,['France'],France,Ajaccio,"1,86",-
,Nelson Correa,Goalkeeper,"Oct 4, 2000 ",23,"['Guinea-Bissau', 'France']",France,Le Havre,,-
,Florentin Bloch,Goalkeeper,"Feb 2, 2000 ",24,['France'],France,Vernon,"1,90",-
,Sami Bari,Goalkeeper,"Jan 4, 2000 ",24,['France'],France,Nîmes,"1,87",-
,Gautier Cabannes,Goalkeeper,"Sep 18, 2000 ",23,['France'],France,Villeneuve-sur-Lot,,-
,Jean-Jacques Woto,Goalkeeper,"Mar 11, 2000 ",23,"['France', 'Cameroon']",France,Toulouse,,-
,Côme Charrier,Goalkeeper,"Apr 22, 2000 ",23,['France'],France,Grenoble,"1,87",-
,Ismaël Benallal,Goalkeeper,"May 31, 2000 ",23,"['France', 'Algeria']",France,Firminy,,-
,Guillaume Veinante,Goalkeeper,"Feb 5, 2000 ",24,['France'],France,Château-Gontier,"1,91",-
,Jérémy Fagot,Goalkeeper,"Jul 19, 2000 ",23,['France'],France,Laval,,-
,Maxime Lefèvre,Goalkeeper,"Mar 3, 2000 ",24,['France'],France,Creil,,-
16,Ewann Régulus,Goalkeeper,"May 15, 2000 ",23,"['Guadeloupe', 'France']",France,Aubervilliers,,-
1,Lucas Marsella,Goalkeeper,"Jan 11, 2000 ",24,['France'],France,Cannes,"1,84",-
,Fawzi Rabyi,Goalkeeper,"May 10, 2000 ",23,"['France', 'Algeria']",France,Tarbes,"1,97",-
16,Paul Bourdelle,Goalkeeper,"Sep 8, 2000 ",23,['France'],France,Boulogne-sur-Mer,"1,91",-
,Jérémi Abonnel,Goalkeeper,"May 16, 2000 ",23,['France'],France,Aix-en-Provence,"1,80",-
21,Yannick Lopes,Goalkeeper,"Feb 22, 2000 ",24,"['Portugal', 'Luxembourg']",France,,"1,86",-
,Will-Césaire Matimbou,Goalkeeper,"Feb 11, 2000 ",24,"['Congo', 'France']",France,Paris,,-
,Yanis Attab,Goalkeeper,"Jan 22, 2000 ",24,"['France', 'Algeria']",France,Mont-Saint-Martin,,-
,Nathan Crémillieux,Goalkeeper,"Jan 9, 2000 ",24,['France'],France,Guilherand-Granges,"1,86",-
,Bryan Bernard,Goalkeeper,"May 5, 2000 ",23,['France'],France,Lens,"1,94",-
,Tanguy Girardot,Goalkeeper,"Feb 6, 2000 ",24,['France'],France,Lons-le-Saunier,"1,89",-
,Pierre Ouvry,Goalkeeper,"Jan 7, 2000 ",24,['France'],France,Dieppe,"1,87",-
,Adrien L'Heritier,Goalkeeper,"Feb 11, 2000 ",24,['France'],France,Montbéliard,"1,82",-
30,Lucas Chevalier,Goalkeeper,"Nov 6, 2001 ",22,['France'],France,Calais,"1,89",€18.00m
1,Guillaume Dietsch,Goalkeeper,"Apr 17, 2001 ",22,['France'],France,Forbach,"1,84",€700k
50,Hugo Barbet,Goalkeeper,"Nov 22, 2001 ",22,['France'],France,Challans,"1,89",€250k
12,Lévi Ntumba,Goalkeeper,"Jan 12, 2001 ",23,"['France', 'DR Congo']",France,Paris,"1,95",€200k
40,Yannick Pandor,Goalkeeper,"May 1, 2001 ",22,"['Comoros', 'France']",France,Marseille,"1,92",€150k
1,Roko Runje,Goalkeeper,"Aug 13, 2001 ",22,['Croatia'],France,Marseille,"1,84",€150k
30,Alexandre Pierre,Goalkeeper,"Feb 25, 2001 ",23,"['Haiti', 'France']",France,Aubervilliers,"1,90",€100k
40,Théo De Percin,Goalkeeper,"Feb 2, 2001 ",23,"['Martinique', 'France']",France,Tarbes,"1,85",€100k
1,Thijs Lambrix,Goalkeeper,"Jul 27, 2001 ",22,['Belgium'],France,Reims,"1,89",€75k
,Mike Linon,Goalkeeper,"Mar 11, 2001 ",22,"['France', 'Senegal']",France,Marseille,"1,94",€25k
,Bastien Popineau,Goalkeeper,"Jun 25, 2001 ",22,['France'],France,Blois,,-
,Ismaël Lacroix,Goalkeeper,"Aug 10, 2001 ",22,['France'],France,Paris,,-
,Alan Akgün,Goalkeeper,"Jul 30, 2001 ",22,"['France', 'Türkiye']",France,Lorient,"1,87",-
23,Stefan Bajic,Goalkeeper,"Dec 23, 2001 ",22,"['France', 'Serbia']",France,Saint-Étienne,"1,88",€1.00m
16,Kayne Bonnevie,Goalkeeper,"Jul 22, 2001 ",22,"['France', 'French Guiana']",France,Écully,"1,91",€300k
,Nicolas Tié,Goalkeeper,"Feb 13, 2001 ",23,"[""Cote d'Ivoire"", 'France']",France,Lille,"1,86",€200k
1,Thomas Himeur,Goalkeeper,"Jan 17, 2001 ",23,"['France', 'Algeria']",France,Toulouse,"1,92",€150k
